ID,CUSTOMER_ID,TYPE,CURRENCY,BALANCE,OPEN_DATE,STATUS
ACCT_WPVqfGQzZM,CUST_ZXazZgXN3D,CREDIT,EUR,10727.783303129314,2023-01-30,ACTIVE
ACCT_s8I6lOwW_0,CUST_PV9o0Xzd8V,WALLET,MXN,1219.8451965848917,2023-03-18,ACTIVE
ACCT_@Vgw9wYrzw,CUST_VAQ8zC036P,SAVINGS,BRL,2529.407925343792,2024-08-19,INACTIVE
ACCT_3up6JoDviA,CUST_W579Wvey0_,CREDIT,MXN,10242.997265205322,2015-09-19,ACTIVE
ACCT_zpW0Coo5iO,CUST_SV274xsEpZ,SAVINGS,MXN,686.7177664334097,2020-08-21,ACTIVE
ACCT_dMJcbErGLa,CUST_X9V4HjuSl7,CREDIT,USD,9359.755056569265,2025-09-01,ACTIVE
ACCT_Tfs@-6EyzD,CUST_1S95XHyce5,CHECKING,USD,920.68,2020-01-16,ACTIVE
ACCT_GaSOwgOrxq,CUST_ENzGeRdK0H,CHECKING,EUR,0.0,2021-01-08,BLOCKED
ACCT_Ebs98k@uuR,CUST_srT2BP4ruk,SAVINGS,EUR,5249.687999849767,2015-06-11,ACTIVE
ACCT_bp9vaJzmKx,CUST_8HFogzbDTt,WALLET,USD,0.0,2012-03-28,ACTIVE
ACCT_Z-in8y_84R,CUST_Kt6Iv0uzVC,CREDIT,MXN,3203.26,2015-12-29,ACTIVE
ACCT_ybCHY-pl6r,CUST_551Z4eawcn,VIRTUAL_WALLET,USD,0.0,2015-03-02,ACTIVE
ACCT_7KtNt5oSZ3,CUST_aS2HwXBBST,VIRTUAL_WALLET,BRL,389.6418371468364,2018-05-25,ACTIVE
ACCT_57bS1L8LAj,CUST_w6YS3pdiQ7,WALLET,USD,24.784301287022757,2014-08-25,ACTIVE
ACCT_rIwoK_hrkf,CUST_EZD6RobdlW,CHECKING,USD,2384.50,2017-08-22,ACTIVE
ACCT_UElAaHe6AG,CUST_9opeQhgktW,WALLET,EUR,618.2894208892113,2017-11-21,ACTIVE
ACCT_nyJcbWQpd4,CUST_uAhYTxAsU6,VIRTUAL_WALLET,USD,102.71750582891714,2017-07-22,ACTIVE
ACCT_TKUI5LjArT,CUST_@6AiK_Jbwb,SAVINGS,USD,10141.896363260617,2022-08-20,INACTIVE
ACCT_1w@GveBV1k,CUST_jcpLV@5YuN,WALLET,EUR,0.0,2020-08-23,ACTIVE
ACCT_BDNenIj-Xg,CUST_aT3EhcXp3H,WALLET,USD,459.11817854998236,2015-02-04,ACTIVE
ACCT_wF61uHdGKU,CUST_MA97Vpmxul,WALLET,EUR,0.0,2019-06-21,INACTIVE
ACCT_HPfV2qUjv9,CUST_UUPn9YXyEt,CREDIT,MXN,2771.48,2018-09-16,ACTIVE
ACCT_OBMaxmr8XW,CUST_TylrGKdqUq,CHECKING,USD,0.0,2015-10-04,ACTIVE
ACCT_y9thSclFp-,CUST_9v36o2an4t,SAVINGS,USD,3326.5856481086544,2013-08-02,ACTIVE
ACCT_AexVDnNj6H,CUST_0kY7RtlhNz,CREDIT,GBP,11078.899404117246,2013-08-11,ACTIVE
ACCT_v9JzGsc4dy,CUST_T6uM9IMvDs,VIRTUAL_WALLET,GBP,98.83536733724503,2012-10-24,ACTIVE
ACCT_V2USJZvT6g,CUST_Hu7ZCoY32l,CHECKING,USD,778.60,2018-11-18,BLOCKED
ACCT_GbN9EILoUv,CUST_pak@YwzMHV,VIRTUAL_WALLET,EUR,0.0,2016-12-13,ACTIVE
ACCT_t@x3N-hXwI,CUST_8hlBdp@tEJ,WALLET,EUR,1276.0114649073905,2022-02-24,ACTIVE
ACCT_1Ab7eZsdVf,CUST_PnIe31ggxg,WALLET,USD,0.0,2012-04-04,ACTIVE
ACCT_eFj9XDX_sU,CUST_M_6fFt9HAB,VIRTUAL_WALLET,USD,542.1517595417009,2016-10-17,ACTIVE
ACCT_LUH5ecMnTU,CUST_9_E5WffDkZ,CHECKING,EUR,0.00,2016-05-08,ACTIVE
ACCT_pC0WpqSAsv,CUST_Q4V4Qk17u1,CHECKING,EUR,0.0,2017-04-27,ACTIVE
ACCT_A@qGWXRU9D,CUST_bh3dZowrYQ,CHECKING,USD,0.0,2020-05-15,ACTIVE
ACCT_SwcwCjyq0N,CUST_ZRLrskaAH_,WALLET,BRL,0.0,2021-04-10,ACTIVE
ACCT_NPW0EMkpn5,CUST_IQGyYDgSh8,SAVINGS,MXN,0.0,2014-05-11,ACTIVE
ACCT_bJkc@f_1qa,CUST_VEkhPuhlXy,VIRTUAL_WALLET,BRL,532.72,2018-11-28,ACTIVE
ACCT_LsUtSXMY6J,CUST_P9pka4ikIW,CREDIT,EUR,808.0154681317409,2018-12-06,ACTIVE
ACCT_nBd-3-qVzd,CUST_WYHTVhyzAu,SAVINGS,MXN,6307.655557862307,2019-01-28,ACTIVE
ACCT_BlRR_Vc1AO,CUST_8HgPRDILMZ,WALLET,EUR,238.89904764286612,2022-09-29,ACTIVE
ACCT_ylZVPy6Aix,CUST_5JtMVkLd4t,CREDIT,EUR,12570.798979117855,2013-09-17,ACTIVE
ACCT_6@PF8pTp@i,CUST_YRNKSGJnU9,SAVINGS,EUR,19.83819274749638,2023-12-10,ACTIVE
ACCT_OIdM7sB4Aj,CUST__E6DjWBbju,VIRTUAL_WALLET,EUR,427.11,2012-07-06,ACTIVE
ACCT_UVqsJrHOxQ,CUST_SHtoR6n_Oa,VIRTUAL_WALLET,EUR,0.0,2021-03-03,ACTIVE
ACCT_Se521hxWR0,CUST_uYxmDgHd37,VIRTUAL_WALLET,MXN,94.44,2020-08-06,ACTIVE
ACCT_QuCTazPi4D,CUST_QTpL6nKuBF,CHECKING,EUR,3477.2251925313453,2018-08-01,ACTIVE
ACCT_-Vg04WYnor,CUST_a-ycmXQZOA,SAVINGS,USD,8726.332534652098,2015-03-16,ACTIVE
ACCT_9tptzmoo2O,CUST_k7fTIZh9SS,CREDIT,USD,13689.370950811963,2014-09-26,ACTIVE
ACCT_KfT7dLYHrF,CUST_lxoX3Z4ug_,SAVINGS,MXN,0.00,2015-06-12,ACTIVE
ACCT_bk45@F_zbw,CUST_9hPFdvoe7d,CREDIT,EUR,7290.77,2024-07-07,INACTIVE
ACCT_eQcLZU3HFo,CUST_yyMgl0JvHR,VIRTUAL_WALLET,MXN,676.6089419601967,2019-09-28,BLOCKED
ACCT_hUJE457Lmh,CUST_3gUNZYskjr,CHECKING,MXN,448.00275730059445,2016-05-28,ACTIVE
ACCT_pxOS_1hp1R,CUST_5x1xEsYJTX,CREDIT,BRL,13245.122974721822,2021-06-21,ACTIVE
ACCT_DTu4XD_dqk,CUST_zZS@1jx12_,CHECKING,USD,1507.26,2013-08-05,ACTIVE
ACCT_nQb0DkaBaq,CUST_WDj5RxaQJc,CREDIT,USD,0.0,2016-10-17,ACTIVE
ACCT_fCbCzhhGtF,CUST_8FpyaWMtFF,WALLET,EUR,493.4121289653365,2020-07-26,ACTIVE
ACCT_TY_dIqIJue,CUST_yoyEAb0xaa,CHECKING,GBP,997.9852541225105,2014-05-06,ACTIVE
ACCT_up9FxIMXuh,CUST_G8s3560MEd,CREDIT,EUR,2876.8751651413077,2021-07-25,ACTIVE
ACCT_Q435qCNAJC,CUST_0xOQEAm@-0,VIRTUAL_WALLET,GBP,553.9351681302873,2017-06-16,ACTIVE
ACCT_29Xz_hS72-,CUST_s7M8dZhd9I,SAVINGS,USD,4387.206970589974,2019-03-02,BLOCKED
ACCT_o4-2Aomb-w,CUST_JMA5dCBANq,WALLET,BRL,0.00,2012-12-29,ACTIVE
ACCT_dOMdQJQW7Y,CUST_cd7jVXUuTP,VIRTUAL_WALLET,USD,0.0,2020-06-18,ACTIVE
ACCT_vRyfkvcEQC,CUST__zpyKPv0_g,SAVINGS,USD,7581.385868923107,2015-07-24,ACTIVE
ACCT_CUMZm209ob,CUST_8p95o6RSfd,VIRTUAL_WALLET,USD,645.45,2016-02-06,INACTIVE
ACCT_4FQ8xFwEP9,CUST_TwD97nxG53,CREDIT,BRL,1062.6480402308205,2017-04-14,ACTIVE
ACCT_JOtLhaBPFb,CUST_KPe0cWiopH,CHECKING,EUR,0.0,2023-02-22,ACTIVE
ACCT_RCaM7P@0t2,CUST_dHDnlbUD-@,CHECKING,USD,2336.0665562101944,2014-08-26,ACTIVE
ACCT_9eOEPBfxR9,CUST_-UH-k7N1fr,CREDIT,EUR,0.00,2014-07-23,ACTIVE
ACCT_@e8UeApC6_,CUST_lGzcqjnAl2,CREDIT,USD,0.0,2022-04-04,ACTIVE
ACCT_-GkKhF3yiL,CUST_cdxQLCcEIx,WALLET,USD,313.7439763265943,2022-03-08,ACTIVE
ACCT_0srnYDezzz,CUST_@ULSn@7S-C,VIRTUAL_WALLET,EUR,336.48,2020-02-08,ACTIVE
ACCT_gqGNROHEFt,CUST_zuMAF8XS0z,VIRTUAL_WALLET,USD,243.94,2018-03-27,INACTIVE
ACCT_Ci1-WgF6R7,CUST_I1FR6xPJ8h,WALLET,USD,0.0,2021-12-20,BLOCKED
ACCT_imPjPt4Mzr,CUST_JWc87wtjaZ,CREDIT,EUR,8116.406393740075,2018-04-17,ACTIVE
ACCT_ZvqQ_50UmP,CUST_EiCFguQ@m2,CHECKING,USD,0.0,2017-05-24,ACTIVE
ACCT_snOXRG8A4A,CUST_w5ep7odMCR,VIRTUAL_WALLET,BRL,91.0941898876381,2019-01-08,ACTIVE
ACCT_@xhv3y4zMV,CUST_07u@jl5tNZ,VIRTUAL_WALLET,EUR,228.3180978080551,2017-12-17,ACTIVE
ACCT_-I9jceaoQV,CUST_sWHuxF9y1F,SAVINGS,USD,0.0,2023-10-05,BLOCKED
ACCT_E3aBTvZNuZ,CUST_03EEMUToh-,CREDIT,USD,0.0,2025-10-30,ACTIVE
ACCT_eeMv16zPoc,CUST_q1IawNxfTJ,CREDIT,USD,0.0,2017-04-30,ACTIVE
ACCT_Yp9csSqqNv,CUST_8HkjiuuO5G,WALLET,BRL,0.0,2018-01-05,BLOCKED
ACCT_aSzHn5OGva,CUST_0AMR@0gijE,SAVINGS,USD,2565.3592264012022,2013-04-09,ACTIVE
ACCT_prEdDwDsdj,CUST_mwPBnx4TrT,WALLET,EUR,1480.3082713411975,2016-02-09,ACTIVE
ACCT_AWjziKY9J9,CUST_W0A3lsPOrO,SAVINGS,USD,7825.383755152712,2012-06-23,ACTIVE
ACCT_WNEEmculkL,CUST_jNk@cBwxAP,VIRTUAL_WALLET,GBP,432.8073841183995,2014-08-24,ACTIVE
ACCT_k534oTp9fW,CUST_eyJ5lXPzs3,CREDIT,USD,0.0,2016-09-27,INACTIVE
ACCT_X@gTYXGIf2,CUST_DTrBUEL8D_,CREDIT,EUR,18590.03941807468,2023-11-01,ACTIVE
ACCT_kcgaa3tMVY,CUST_vxpTyU7_ps,VIRTUAL_WALLET,MXN,153.82176341704385,2017-10-13,ACTIVE
ACCT_5W_turNicT,CUST_Fsxf3pQ6bB,WALLET,EUR,0.0,2017-05-06,ACTIVE
ACCT_qEq97bOHug,CUST_xurUjLgp2H,VIRTUAL_WALLET,MXN,455.37176248507285,2017-11-21,ACTIVE
ACCT_KvW7f84vta,CUST_dIcmqtOC@-,VIRTUAL_WALLET,BRL,0.0,2019-04-22,ACTIVE
ACCT_ysV0omnh87,CUST_q2FcdxAwZ1,WALLET,EUR,510.8168898913988,2019-04-02,INACTIVE
ACCT_Nmwt3keG5Q,CUST_Gg@p@s3egW,CREDIT,GBP,14572.85,2024-09-18,ACTIVE
ACCT_-uvKs8Inwx,CUST_tEmb0DLCz2,SAVINGS,MXN,0.0,2018-04-21,ACTIVE
ACCT_GbIIgXMNRi,CUST_xjjStCu1en,SAVINGS,EUR,0.0,2019-02-10,ACTIVE
ACCT_-XdHI@8dSK,CUST_ODRA5ovNc-,CHECKING,EUR,5500.44,2016-01-29,INACTIVE
ACCT_1b4WVMm@f0,CUST_ceef2izPoF,SAVINGS,MXN,0.0,2021-01-14,ACTIVE
ACCT_dUgFtgQlgC,CUST_SULQ4xTwkH,CHECKING,USD,3173.52268494085,2016-11-08,ACTIVE
ACCT_SOwVXZo8gj,CUST_dtpX0S6Tj1,CREDIT,EUR,0.00,2022-07-03,ACTIVE
ACCT_oZngQsievB,CUST_twdZ2Zq2hz,CHECKING,EUR,0.0,2021-04-03,INACTIVE
ACCT_9hAU0tZgFE,CUST_Uai547z9Ef,SAVINGS,EUR,1041.7109843670396,2022-03-17,INACTIVE
ACCT_49c6VFn6Xp,CUST_zXxgerC@Xp,CREDIT,EUR,7202.03,2020-07-11,ACTIVE
ACCT_Cu0atR@97I,CUST_eb@ixGwc95,SAVINGS,EUR,847.8590183107762,2015-09-15,ACTIVE
ACCT_87w1BuqYsT,CUST_fm2C_Qw14N,CHECKING,EUR,978.5080312349412,2022-07-20,ACTIVE
ACCT_ExTv-U2-YQ,CUST_Nhnsee1kXi,VIRTUAL_WALLET,EUR,680.5715842953791,2015-02-07,ACTIVE
ACCT_J6diXQf7-6,CUST_DDjlHFXG50,SAVINGS,MXN,7959.016213423534,2016-02-28,ACTIVE
ACCT_Haw@-bw8zW,CUST_jsi2MTx-U2,CHECKING,GBP,3621.595556280018,2021-12-12,ACTIVE
ACCT_Nawzy6scXW,CUST_KSpJwZgPNA,CREDIT,EUR,0.0,2019-03-03,INACTIVE
ACCT_rqNaS4QkVb,CUST_zzPWrNP-ei,CHECKING,USD,1305.1498121567934,2020-05-10,INACTIVE
ACCT_I2DVTs@8Ru,CUST_7pqphRMQAw,CREDIT,USD,8476.54,2017-06-24,ACTIVE
ACCT_NSvV3-uqZW,CUST_1Wkz4U7buc,CREDIT,MXN,13497.63647170528,2017-06-06,ACTIVE
ACCT_Q7KAP5ELNz,CUST_XSL_6bmVHu,CHECKING,EUR,1478.170454572295,2014-02-13,ACTIVE
ACCT_dOt6sOsgpG,CUST_XxPz3xou-u,WALLET,BRL,538.40,2012-11-08,ACTIVE
ACCT_fh7RYDQh6r,CUST_uHUIx2335U,CHECKING,EUR,528.2703406346031,2016-04-01,ACTIVE
ACCT_atcqrAnd0U,CUST_tZKoL2bbfD,CHECKING,EUR,445.7700502902896,2024-10-03,ACTIVE
ACCT_DKm1jRenog,CUST_8kG@YpCPnV,CREDIT,USD,2992.984709893748,2019-06-18,ACTIVE
ACCT_VMHWgOasnP,CUST_oy7leJOWhZ,CHECKING,EUR,0.0,2012-06-15,ACTIVE
ACCT_HI0vPeslxA,CUST_S8F567kdB2,CHECKING,USD,0.0,2015-01-01,ACTIVE
ACCT_ByRjEIxCPT,CUST_tD1ZCWoO0h,WALLET,EUR,0.00,2020-03-08,ACTIVE
ACCT_e@P-@sa5lG,CUST_C5PGj09wz5,CHECKING,GBP,1025.5905282164313,2020-02-23,BLOCKED
ACCT_By3pFCVA-s,CUST_htwOZe@q0H,WALLET,MXN,0.00,2018-02-09,INACTIVE
ACCT_NIjyRMQNk4,CUST_i06lW-tnJ_,VIRTUAL_WALLET,GBP,525.1193538434686,2021-01-13,ACTIVE
ACCT_ihL0_XZCTY,CUST_uO108bZOiO,CREDIT,EUR,7723.748357340327,2014-09-01,ACTIVE
ACCT_D0SnqiXEJK,CUST__@vnnIEh0g,SAVINGS,MXN,5689.43,2017-03-24,ACTIVE
ACCT_FdftSFHqEp,CUST_7DmzMKztbk,WALLET,BRL,757.2056329977172,2016-11-13,ACTIVE
ACCT_N6LdWNkm_O,CUST_uk30EIaHNp,CHECKING,EUR,1394.6854064215695,2021-12-24,ACTIVE
ACCT_YxsxcQ8j23,CUST_TGQsZ0BS03,WALLET,USD,1479.7853611761986,2023-10-06,INACTIVE
ACCT_xN57Zc-7Vk,CUST_rYhDwaQ0a2,VIRTUAL_WALLET,USD,230.14120479379275,2016-01-18,ACTIVE
ACCT_MU37SBdFWS,CUST_LUXDh9S6-L,CREDIT,BRL,4119.65,2015-06-19,ACTIVE
ACCT_98KEj8afq8,CUST_80@N5724qB,CHECKING,USD,2468.9713870504283,2013-02-20,ACTIVE
ACCT_C8hUpEBF8G,CUST_Yzd9gS5rlz,SAVINGS,EUR,7096.109294978666,2018-12-11,ACTIVE
ACCT_GMPNxtmfoT,CUST_VLS@j9B28g,SAVINGS,EUR,0.00,2017-02-21,ACTIVE
ACCT_v_AhZ3qZD2,CUST_cnaL2Zn8S7,SAVINGS,EUR,3657.78,2015-04-30,ACTIVE
ACCT_EfU3cB2RWa,CUST_0aOArgDp-v,VIRTUAL_WALLET,USD,0.0,2020-08-15,ACTIVE
ACCT_UM43k54Dhr,CUST_h69CA45ES7,CHECKING,EUR,1306.645907865317,2020-10-14,INACTIVE
ACCT_MeuIunQdfr,CUST_h8ZI3hM-UE,SAVINGS,USD,3223.767530060663,2014-09-14,ACTIVE
ACCT_eTKuqwUoTG,CUST_y-q@5KrERL,SAVINGS,BRL,4072.960914200597,2021-06-16,ACTIVE
ACCT_s0vS4HU6NG,CUST_yB8LRb8UB9,SAVINGS,USD,11797.19089655995,2015-03-10,ACTIVE
ACCT_XdVUO6noM8,CUST_IsCKzFZbQV,CREDIT,BRL,6353.97,2021-02-16,ACTIVE
ACCT_pX4XAqIN-q,CUST_o-2BLS0feI,SAVINGS,EUR,2455.7979466107863,2020-03-17,ACTIVE
ACCT_sRKDB4l25Y,CUST_rhGIOvE4Rc,VIRTUAL_WALLET,GBP,9.203636230300349,2016-02-11,ACTIVE
ACCT_oJg8sL82i9,CUST_SsbZDkyDyu,CHECKING,MXN,0.0,2021-11-11,ACTIVE
ACCT_E93HqUJQnJ,CUST_viDJqw--88,CREDIT,USD,5945.753146842531,2012-09-08,ACTIVE
ACCT_PNPb03DxbN,CUST_5mO8OVtY6b,VIRTUAL_WALLET,GBP,0.0,2015-01-04,ACTIVE
ACCT_1F659AHY@C,CUST_1iTlT-GVur,CREDIT,GBP,14489.39725189789,2020-07-17,ACTIVE
ACCT_ppPSMvQI@g,CUST_ceef2izPoF,CREDIT,MXN,0.0,2019-05-10,ACTIVE
ACCT_AUxWHt6icB,CUST_rvbE@ViHeg,VIRTUAL_WALLET,USD,164.88030185585606,2020-05-25,ACTIVE
ACCT_-E5w5nBVJT,CUST_jUy_S@TwT2,WALLET,USD,234.56555541936154,2023-02-27,BLOCKED
ACCT_YIychRt1nq,CUST_IIZtO4AOgV,CREDIT,MXN,10325.576598230688,2020-12-06,ACTIVE
ACCT_6fTEw9qbNH,CUST_Mye7sn2Q_e,CREDIT,EUR,0.0,2019-01-16,INACTIVE
ACCT_Lyf-cFmJWG,CUST_Sj97HPXs@w,CHECKING,EUR,0.0,2019-12-18,ACTIVE
ACCT_0vdGL-qR76,CUST_UDvNiYWO8I,CHECKING,GBP,4167.506330086968,2022-05-26,ACTIVE
ACCT_3I19SSh5FM,CUST_mbdImgrUVp,SAVINGS,EUR,7127.242262531345,2017-10-28,ACTIVE
ACCT_3b14PoRkf1,CUST_1YNltpNnz-,SAVINGS,EUR,6724.164190213443,2022-02-27,ACTIVE
ACCT_DcgkaSHCGA,CUST_tOqXXMM3z@,CHECKING,EUR,876.3134338932357,2016-03-28,ACTIVE
ACCT_@a7Ima7SxH,CUST_KB-Up5G2Z3,WALLET,MXN,897.30,2021-12-31,ACTIVE
ACCT_4Gb0KlU4_8,CUST_f3oOIdUWED,CREDIT,USD,3937.40,2025-03-28,BLOCKED
ACCT_ANoRYg5n4R,CUST_kgwXpStL@o,WALLET,EUR,0.0,2016-01-11,ACTIVE
ACCT_1b-jtydSAZ,CUST_Rbhvtz2-fo,VIRTUAL_WALLET,MXN,0.0,2025-01-03,ACTIVE
ACCT_Xac63HEg9-,CUST_f@1Z@B7Q9T,WALLET,BRL,0.0,2020-01-17,ACTIVE
ACCT_dwFZ9l43IJ,CUST_xtqZwOAP4B,WALLET,USD,562.4143047364547,2015-06-06,ACTIVE
ACCT_d1rHEGDqnR,CUST_IKrT0DKkG2,WALLET,BRL,0.0,2018-12-10,BLOCKED
ACCT_fhem6I7b16,CUST_0KNX4dk_@u,CREDIT,USD,10219.628352576854,2022-04-21,ACTIVE
ACCT_@zfqfxxNsq,CUST_k2JBb5Vcl4,CREDIT,USD,1357.8236264448974,2013-09-17,ACTIVE
ACCT_4RZrHyDxe5,CUST_BHka-nVz5p,VIRTUAL_WALLET,USD,0.0,2022-01-14,ACTIVE
ACCT_VMbaQ91L1z,CUST_JSuaNUxh_N,CHECKING,EUR,1599.4202922854247,2021-03-25,ACTIVE
ACCT_7KFuQWfu4R,CUST_egSsVQ64vL,CREDIT,EUR,0.0,2017-09-16,ACTIVE
ACCT_7dL0uewbbx,CUST_NseRbuuIGk,WALLET,EUR,1583.33,2019-04-15,ACTIVE
ACCT_EcrCNbsIg0,CUST_aVVgQb4KAk,SAVINGS,USD,3135.01,2021-10-09,ACTIVE
ACCT_QPOJ7JRXcs,CUST_54efr@vX2H,VIRTUAL_WALLET,GBP,526.4044784758842,2023-08-10,ACTIVE
ACCT_0i-uRl7K0D,CUST_pHgMrmtsOB,VIRTUAL_WALLET,EUR,355.02648802090295,2024-01-24,ACTIVE
ACCT_UQGhYkQLKb,CUST_iVu3zv3sB1,CREDIT,BRL,0.0,2014-05-21,ACTIVE
ACCT_ufh1UZ0M1G,CUST_cXxNMMWFH@,CHECKING,BRL,2301.462531222,2014-08-07,ACTIVE
ACCT_uwILF5X3Kg,CUST_Z5QN66Hacr,VIRTUAL_WALLET,MXN,1449.99,2012-06-19,ACTIVE
ACCT_aRrZjlJjSB,CUST_p3aowB9AaV,CHECKING,EUR,0.0,2022-05-10,ACTIVE
ACCT_9OYTnUufQi,CUST_hC@wd4_WDV,CREDIT,BRL,13909.444277007859,2022-04-30,BLOCKED
ACCT_KYZxy020Js,CUST_qHiVuT@@KB,WALLET,USD,363.7018691867768,2016-07-27,ACTIVE
ACCT_I5JipakTe7,CUST_OnPlJRGr4b,WALLET,GBP,955.13,2021-10-24,ACTIVE
ACCT_Zps-AhTcyA,CUST_Qq@DivdmPT,SAVINGS,MXN,7370.06,2012-12-01,ACTIVE
ACCT_QASUQuiNTw,CUST_l3UGGB4Yo9,CHECKING,USD,3059.840076778434,2016-02-21,INACTIVE
ACCT_ZDi6xkGc@r,CUST_ginof9PQDb,VIRTUAL_WALLET,BRL,670.46,2018-08-31,ACTIVE
ACCT_@7_VUq_yXV,CUST_VLxCDRO4pR,VIRTUAL_WALLET,EUR,497.44,2014-10-16,ACTIVE
ACCT_Zyh5HFxqr5,CUST_-BhGPjDJAA,CHECKING,EUR,1808.5702124012753,2019-03-07,ACTIVE
ACCT_1Qb50l5AHQ,CUST_u@c5PQRCu7,SAVINGS,EUR,2975.61,2021-04-24,ACTIVE
ACCT_94_PZrdV6q,CUST_0Z@YxJF7Gz,VIRTUAL_WALLET,EUR,0.0,2013-05-01,ACTIVE
ACCT_tQzcAT37jC,CUST_Qcw-6S8SkC,WALLET,USD,253.97,2012-10-04,ACTIVE
ACCT_EXp3XF0J_2,CUST_-NAZ1gVXA6,SAVINGS,EUR,3971.8542921407916,2020-11-08,ACTIVE
ACCT_p-1RIg_v-6,CUST_O2kRqOcUbA,CREDIT,MXN,6760.773186526868,2022-05-03,INACTIVE
ACCT_qhe1FIijYH,CUST_@CV4Xv6gSV,VIRTUAL_WALLET,USD,533.0079133871875,2019-09-29,ACTIVE
ACCT_wQXNC76d0I,CUST_fVsiHv0tYg,VIRTUAL_WALLET,USD,556.009989058197,2017-06-17,ACTIVE
ACCT_p64IBFNstE,CUST_E@hO9@NOfV,WALLET,USD,831.9251082997062,2013-02-18,ACTIVE
ACCT_zKJfV16uIw,CUST_K-79YRJEIF,VIRTUAL_WALLET,USD,0.0,2017-06-25,ACTIVE
ACCT_yKFn7PNyy9,CUST_ZlVEkYujfA,WALLET,BRL,353.1244614880358,2018-05-02,ACTIVE
ACCT_CEqX1lbrr-,CUST_VAliIMqNUk,VIRTUAL_WALLET,GBP,146.43394506116212,2018-01-06,ACTIVE
ACCT_1c9gUnXbwf,CUST_1ViktYX90J,WALLET,EUR,547.0114517396337,2018-11-05,ACTIVE
ACCT_6Lk7mI59gA,CUST_7m9TVKcY6I,SAVINGS,MXN,3226.018245923102,2020-01-25,ACTIVE
ACCT_hjrSEElPhZ,CUST_UpGxs6Tnm1,VIRTUAL_WALLET,EUR,0.0,2022-09-22,ACTIVE
ACCT_o9_LcvmhXi,CUST_SC_RBfaQ7t,VIRTUAL_WALLET,BRL,53.891536392447726,2020-02-13,ACTIVE
ACCT_UxqtWUZh1y,CUST_SXcrB4fe0_,VIRTUAL_WALLET,USD,188.01328416908365,2019-08-23,INACTIVE
ACCT_6jth4A7zqo,CUST_bDY4AZyEP3,WALLET,EUR,0.00,2019-03-17,ACTIVE
ACCT_eL7gMFO51s,CUST_yl_p77lz1C,WALLET,MXN,157.7680071773158,2016-01-08,ACTIVE
ACCT_XHMjARsm73,CUST_14vn4sC0aB,CHECKING,EUR,757.4934797026826,2016-02-10,ACTIVE
ACCT_FBdH77QWv_,CUST_HRuILIzJnu,VIRTUAL_WALLET,MXN,196.15613863570516,2018-09-06,ACTIVE
ACCT_-3j3l@LKpm,CUST_RdzbBSXFZP,CREDIT,USD,0.00,2013-08-01,ACTIVE
ACCT_FKiLos61bG,CUST_yJaoKtWLLh,CREDIT,EUR,0.00,2024-07-23,ACTIVE
ACCT_yl32gphGpc,CUST_ZOSnd0Bqd9,VIRTUAL_WALLET,BRL,508.10,2020-06-02,BLOCKED
ACCT_cFQuq40wk8,CUST_C8yu6fwquQ,SAVINGS,EUR,0.0,2016-02-26,ACTIVE
ACCT_TRbGLKnZMC,CUST_s6yWPpsLQB,CHECKING,MXN,0.0,2019-12-17,ACTIVE
ACCT_Xs3wMx_it7,CUST_lu@KWK-1J4,VIRTUAL_WALLET,USD,344.0384412260705,2021-10-28,INACTIVE
ACCT_3KQJF9jDZT,CUST_wX0A1-k2a0,CHECKING,MXN,2206.8349388063843,2017-02-27,ACTIVE
ACCT_E_kTt3rGB2,CUST_IXNcQ6@d3P,CREDIT,EUR,0.0,2019-12-11,ACTIVE
ACCT_9BoQLogAFF,CUST_fm3jzgvrwd,CREDIT,MXN,0.0,2021-06-19,ACTIVE
ACCT_YcPuJcHV0q,CUST_a2JTwTMWxH,CHECKING,EUR,0.0,2015-11-21,ACTIVE
ACCT_Ai6QYNsyRr,CUST_JPLiGcjeo5,VIRTUAL_WALLET,USD,34.80058270019197,2021-12-02,ACTIVE
ACCT_cMubF4A6ic,CUST_y6qClkkSP0,WALLET,EUR,0.0,2015-03-05,ACTIVE
ACCT_nx0@KU2H3n,CUST_gjgx8X1CMM,CREDIT,EUR,7629.972624498512,2021-11-12,ACTIVE
ACCT_FBYFOPPn1i,CUST_PQOxFHypwL,VIRTUAL_WALLET,USD,0.00,2019-03-22,ACTIVE
ACCT_At5NqnK@ZV,CUST_BWy6fxs-_u,WALLET,MXN,527.08,2020-10-01,ACTIVE
ACCT_uBk12ozidi,CUST_YTS2fbMsM5,WALLET,EUR,498.0927731019336,2017-02-02,INACTIVE
ACCT_FDWLqUMy6o,CUST_@cWqF_y8RH,CHECKING,USD,19.72732999528579,2020-11-06,ACTIVE
ACCT_EcouIb17TY,CUST_4V0KBMHk5S,WALLET,MXN,0.0,2021-12-11,INACTIVE
ACCT__ne2mg02L8,CUST_Qmx5b5N@PQ,WALLET,USD,0.00,2021-06-28,ACTIVE
ACCT_kjkhzM@fX@,CUST_kw8m4kMrCt,WALLET,GBP,167.06103222214975,2019-06-23,ACTIVE
ACCT_XCIbT4W59F,CUST_RIlF-3TBcX,CHECKING,BRL,2999.9185607274785,2015-01-20,ACTIVE
ACCT_w6bfecYvvC,CUST_AQsD4B4ZgO,CREDIT,USD,2586.3168477863724,2018-01-12,ACTIVE
