TRANSACTION_ID,INVESTIGATION_COST,CUSTOMER_SUPPORT_COST,LOST_INTERCHANGE
TXN_C0a_GEXX@F-a,0.0,0.0,0.0
TXN_srwGvJ0_YjP0,0.0,0.0,0.0
TXN_0YSRce6r8bS1,0.0,0.0,0.0
TXN_p_fDdPDQvS4P,0.0,0.0,0.0
TXN_5TZvYcmvrhYu,0.0,0.0,0.0
TXN_pYriE6SWA1Wl,0.0,0.0,0.0
TXN_lkZ3WVkUbg_i,0.0,0.0,0.0
TXN_fpM_0t7eP4YT,0.0,0.0,0.0
TXN_IQYYVrwv9BSR,0.0,0.0,0.0
TXN_eWsBFVXsNjbT,0.0,0.0,0.0
TXN_jRrjt7tR4XCO,0.0,0.0,0.0
TXN_KdfZna@W87yB,0.0,0.0,0.0
TXN_F6f7-vcG1ybd,0.0,0.0,0.0
TXN_s-W@pxF2xhZ0,0.0,0.0,0.0
TXN_bE7BKTBEp5wQ,0.0,0.0,0.0
TXN_Ymz6e3eUNrX2,0.0,0.0,0.0
TXN_oGke3Z9h@H6F,0.0,0.0,0.0
TXN_j-rD-kG-3@8g,0.0,0.0,0.0
TXN_YeJqGp1IHwg1,0.0,0.0,0.0
TXN_vjHpnpf@2YZg,0.0,0.0,0.0
TXN_eDUQxXzrLrEd,0.0,0.0,0.0
TXN_ehEJ1p1_7o9g,0.0,0.0,0.0
TXN_W6XnN-34QOyZ,0.0,0.0,0.0
TXN_284xZ0dYQba0,134.87,34.3,4.09
TXN_2jwN_TPywqk8,0.0,0.0,0.0
TXN_sKzXoW7L1NTI,0.0,0.0,0.0
TXN_ritML8ccE8_L,0.0,0.0,0.0
TXN_UI9QkvUmdIdX,0.0,0.0,0.0
TXN_7KFv41hpLgl3,0.0,0.0,0.0
TXN_tAIT1xcTCfOr,0.0,0.0,0.0
TXN_mS_OBlcvuENh,0.0,0.0,0.0
TXN_5uPdQpB@Omdi,0.0,0.0,0.0
TXN_foFmEyl39Vu9,0.0,0.0,0.0
TXN_GiEpNgPsEezQ,0.0,0.0,0.0
TXN_T9b1BlQ2_UO7,0.0,0.0,0.0
TXN_3H0qTnbm3ibB,0.0,0.0,0.0
TXN_Z1s6Z6PPkMFH,0.0,0.0,0.0
TXN_ItxpNowjvCz3,0.0,0.0,0.0
TXN_HHLkJG59poDT,0.0,0.0,0.0
TXN_9byrSBFAFJUH,0.0,0.0,0.0
TXN_XpHWcJKpW5wr,0.0,0.0,0.0
TXN_lmndGXf2IcAm,0.0,0.0,0.0
TXN_cxdybcc5-e8W,0.0,0.0,0.0
TXN_dbB_hbw0uJQs,0.0,0.0,0.0
TXN_EwfdW17zeYkS,0.0,0.0,0.0
TXN_jvRzHg3_wV8R,0.0,0.0,0.0
TXN_WTx4oN45iffe,0.0,0.0,0.0
TXN_kLhMSavAsGQ-,0.0,0.0,0.0
TXN_WSHElMCctKzH,140.65,29.98,2.26
TXN_ah7V0M4ti606,0.0,0.0,0.0
TXN_lOuRHaOE0d-U,0.0,0.0,0.0
TXN_U7vjSCriKBeA,0.0,0.0,0.0
TXN_HtxdI12PdGMm,0.0,0.0,0.0
TXN_2-Wz3cSpx-6_,0.0,0.0,0.0
TXN_Z6W5UJWJxewq,0.0,0.0,0.0
TXN_iwdp-1Nv3HML,0.0,0.0,0.0
TXN_VCDGvgKV2Ndq,0.0,0.0,0.0
TXN_xWKgwC5sNRB_,0.0,0.0,0.0
TXN_uMhRIaeiw1jF,0.0,0.0,0.0
TXN_vLjRbGqF0NjC,0.0,0.0,0.0
TXN_EB@1XJuSfMc8,0.0,0.0,0.0
TXN_@NXVC5kv0YLR,0.0,0.0,0.0
TXN_772E9LGV2W@U,0.0,0.0,0.0
TXN_jyD21DxcnizV,0.0,0.0,0.0
TXN_5Yz95HZ1FnqE,0.0,0.0,0.0
TXN_iU-k0h7nF3hb,0.0,0.0,0.0
TXN_i72z4HRMmlmi,0.0,0.0,0.0
TXN_9RCwEUnO0lSY,0.0,0.0,0.0
TXN_5bDmzeWpCqYD,0.0,0.0,0.0
TXN_Mzu8i3dFqWqH,0.0,0.0,0.0
TXN_gLjIIYzWw0Hu,0.0,0.0,0.0
TXN_EiJ9seVVFsX5,0.0,0.0,0.0
TXN_WBw3q2L8cFAq,0.0,0.0,0.0
TXN_U66Cdb@B_5j9,0.0,0.0,0.0
TXN_9elS1WufSPBS,0.0,0.0,0.0
TXN_PaInMScY_spb,0.0,0.0,0.0
TXN_loieqJk8isLU,0.0,0.0,0.0
TXN__kMJ4grIMNkf,0.0,0.0,0.0
TXN_r1bO3vxjE9ui,0.0,0.0,0.0
TXN__HM1L4xfTs5g,0.0,0.0,0.0
TXN_O@tUMigm9gOl,0.0,0.0,0.0
TXN_Vpg3ZJjNonlH,0.0,0.0,0.0
TXN_XQp_MLDYXiuc,0.0,0.0,0.0
TXN_JAfMElVUda49,0.0,0.0,0.0
TXN_U961g-0SnROV,0.0,0.0,0.0
TXN_Iz2nrn4wq5-W,0.0,0.0,0.0
TXN_Sa_cKO7tb-7O,0.0,0.0,0.0
TXN_EFlArx1Dnjd4,0.0,0.0,0.0
TXN_81gq1Rc1HRoW,0.0,0.0,0.0
TXN_wZmy_tyDZmSj,0.0,0.0,0.0
TXN_vj5umCTMWMbp,0.0,0.0,0.0
TXN_glmOxtAPKN7m,0.0,0.0,0.0
TXN_1ikBYOCayVip,0.0,0.0,0.0
TXN_sJpyxImHPTtn,0.0,0.0,0.0
TXN_Q65u1gpPJq2p,0.0,0.0,0.0
TXN_neVcv4L-AViB,0.0,0.0,0.0
TXN_0sq3M2xLBgZL,0.0,0.0,0.0
TXN_w5gG_85TJ5lM,0.0,0.0,0.0
TXN_gbnX2sHhQ4IM,0.0,0.0,0.0
TXN_02SqNaFTA4zs,0.0,0.0,0.0
TXN_Nikzv0g85_Ni,0.0,0.0,0.0
TXN_YVJl5Qyik8c5,0.0,0.0,0.0
TXN__TrJ3XhuN2Zo,0.0,0.0,0.0
TXN_oe@MPmFFsPDG,0.0,0.0,0.0
TXN_ZeRLjufu8d3C,0.0,0.0,0.0
TXN_4nMCBKyufLDS,0.0,0.0,0.0
TXN_EpxCVChzpywz,0.0,0.0,0.0
TXN__5hjEbzzGyAn,0.0,0.0,0.0
TXN_FFS_CuQ-MY4z,0.0,0.0,0.0
TXN_V29PDbqThF_I,0.0,0.0,0.0
TXN_mJWxgL-ZGHWu,0.0,0.0,0.0
TXN_jT1ARhztt38P,0.0,0.0,0.0
TXN_CfKnHoICCkSo,0.0,0.0,0.0
TXN_3rIE-8BrnbnU,0.0,0.0,0.0
TXN_1vwS23S5n2zc,0.0,0.0,0.0
TXN_3TwKH7NeneWk,0.0,0.0,0.0
TXN_HUsSQtYtiwCV,0.0,0.0,0.0
TXN_BbjGtTZC-dZj,0.0,0.0,0.0
TXN_A4@8qnmKQ7fO,0.0,0.0,0.0
TXN_tSUOr72RyZLC,0.0,0.0,0.0
TXN_gFzCH2fKwKz@,0.0,0.0,0.0
TXN_TX7uPiD57hpM,0.0,0.0,0.0
TXN_6CiMV4kfU1qj,0.0,0.0,0.0
TXN_3-bPoygcu48W,0.0,0.0,0.0
TXN_FzspPu-5rB7K,0.0,0.0,0.0
TXN_VDRucot-Vu7P,0.0,0.0,0.0
TXN_sce@kuZCqTXs,0.0,0.0,0.0
TXN_CFntOBjtP-jR,0.0,0.0,0.0
TXN_6XlX8VjwZQCy,0.0,0.0,0.0
TXN_yuQW4X3CCkLy,0.0,0.0,0.0
TXN__SbSV_f9zFAO,0.0,0.0,0.0
TXN_SuAbX3LM_w3E,0.0,0.0,0.0
TXN_4U4_p@oj68mx,0.0,0.0,0.0
TXN_1FE4oBf@wV7e,0.0,0.0,0.0
TXN_aFRbwJMvqFWU,0.0,0.0,0.0
TXN_W5@qzFj4fZO4,0.0,0.0,0.0
TXN_SZfK8GfjcGiB,0.0,0.0,0.0
TXN_kzOqa5PvWsWp,0.0,0.0,0.0
TXN_e281WxLweSTf,0.0,0.0,0.0
TXN_A4uQ8CB2C_Y_,0.0,0.0,0.0
TXN_9xD@ySHytwpy,0.0,0.0,0.0
TXN_q87b1RHdXHjb,0.0,0.0,0.0
TXN_GPpe5Q6zb1xd,0.0,0.0,0.0
TXN_B6Dsgc@sl8nR,0.0,0.0,0.0
TXN_0siwhZnmRle5,0.0,0.0,0.0
TXN_mkjhRcajOrI2,0.0,0.0,0.0
TXN_U3BfJzqi2gMM,0.0,0.0,0.0
TXN_pz6JXG60PH5-,0.0,0.0,0.0
TXN_jU5Jqj9QW@EW,0.0,0.0,0.0
TXN_RR0VQZb6FO3K,0.0,0.0,0.0
TXN_qS8pCDLdtAND,0.0,0.0,0.0
TXN_EAqm9XihdBVE,0.0,0.0,0.0
TXN_8t-k@7GH0Yp8,0.0,0.0,0.0
TXN_PQpW5RohEJWr,0.0,0.0,0.0
TXN_gt6Uh@EbFZ8K,0.0,0.0,0.0
TXN_Juka81vSVlnQ,0.0,0.0,0.0
TXN_9@NuldRa-nMU,0.0,0.0,0.0
TXN_VfmWVNflSLQI,0.0,0.0,0.0
TXN_N9l8Du5lPWAR,55.95,32.72,6.14
TXN_X-eYR9Q@L21I,0.0,0.0,0.0
TXN_kztpGfbBT7R4,0.0,0.0,0.0
TXN_aFAqI7Z8s_ek,0.0,0.0,0.0
TXN_azPw2Kl5u9EC,0.0,0.0,0.0
TXN_P0c@HnHKuX6_,0.0,0.0,0.0
TXN_fVNVO0zSnSO_,0.0,0.0,0.0
TXN_HI0A@5iFA9kK,0.0,0.0,0.0
TXN_m6taKq6_ffgr,0.0,0.0,0.0
TXN_Tu12gb2npgJI,0.0,0.0,0.0
TXN_vZMs8w2BihR0,0.0,0.0,0.0
TXN_QcfKV95szvrw,0.0,0.0,0.0
TXN_E3fJO21y6xCL,0.0,0.0,0.0
TXN_KjfxO8@Xwm1k,0.0,0.0,0.0
TXN_xuLdLOgA2Xww,0.0,0.0,0.0
TXN_WlgNBVH0OtPK,0.0,0.0,0.0
TXN_f@amOpqobLll,0.0,0.0,0.0
TXN_M@eBB7YW9G-h,65.04,73.92,3.17
TXN_yy5KCUkCiy6j,0.0,0.0,0.0
TXN_MDqiO8wFlX6u,0.0,0.0,0.0
TXN_0ngKKq9CZxsX,0.0,0.0,0.0
TXN_i8c1VQYLbp@D,0.0,0.0,0.0
TXN_nQndO05Kr5D@,0.0,0.0,0.0
TXN_hrk8ZAtB-Myo,0.0,0.0,0.0
TXN_Pt3GOe7ZvabL,0.0,0.0,0.0
TXN_XkXtQtnAEDZ9,0.0,0.0,0.0
TXN__FknxQBeFRqS,0.0,0.0,0.0
TXN_jzMTfyxBjcgU,0.0,0.0,0.0
TXN_Dj6dQQB5Q3@@,0.0,0.0,0.0
TXN_d8W09FXDTyiV,0.0,0.0,0.0
TXN_rMjsn-UdCK2v,0.0,0.0,0.0
TXN_Je_KX-inc42Y,0.0,0.0,0.0
TXN_WfWpJU39uce8,0.0,0.0,0.0
TXN_RzwsF9OXTr52,0.0,0.0,0.0
TXN_hk6R@RJgVFdp,0.0,0.0,0.0
TXN_O04qaHB4AzIA,0.0,0.0,0.0
TXN_SSNIu2groBaY,0.0,0.0,0.0
TXN_CQiSP4@P-8P_,0.0,0.0,0.0
TXN_Zut-psAsGMTD,0.0,0.0,0.0
TXN_Sa0YxLFmVZCR,0.0,0.0,0.0
TXN_qRFw8GkO77x7,0.0,0.0,0.0
TXN_gXG-SbovDIqr,0.0,0.0,0.0
TXN_OWLMrAxkPirI,0.0,0.0,0.0
TXN_gKUGP9jef3JB,0.0,0.0,0.0
TXN_EZweoMLjbMeq,0.0,0.0,0.0
TXN_MsXEyXDDGPEA,0.0,0.0,0.0
TXN_smN4mGITJxtb,0.0,0.0,0.0
TXN_1hZrhwYBcDMW,0.0,0.0,0.0
TXN_VtOkE70LPVQN,0.0,0.0,0.0
TXN_Yzc15nx2lrH0,0.0,0.0,0.0
TXN_2fCxE2u8pZxU,0.0,0.0,0.0
TXN_h2SPyrkBm34E,0.0,0.0,0.0
TXN_NpKtUyH@gZyR,0.0,0.0,0.0
TXN_Jz7vLI3Tq7th,0.0,0.0,0.0
TXN_aH-Lc_ZU1L4S,0.0,0.0,0.0
TXN_ACPXt1N0ZYN-,0.0,0.0,0.0
TXN_dcrDqHPQexdh,0.0,0.0,0.0
TXN_-KCY0eeInK4Z,0.0,0.0,0.0
TXN_s8iLDyrvdUeO,0.0,0.0,0.0
TXN_pFKhDc8A28mz,0.0,0.0,0.0
TXN_eFRiDRV7fJ8P,0.0,0.0,0.0
TXN_qywOTn2HkUDQ,0.0,0.0,0.0
TXN_LNV9YvkKkgrw,0.0,0.0,0.0
TXN_lfzKSuJ4lMyE,0.0,0.0,0.0
TXN_M697Wf@veUEd,0.0,0.0,0.0
TXN_@PuP9rKUn-Ao,0.0,0.0,0.0
TXN_m6ZsZkWcRhcq,0.0,0.0,0.0
TXN_@gP@t_JMH6kd,0.0,0.0,0.0
TXN_961Q@scnwksq,0.0,0.0,0.0
TXN_0IxG6Zj@dLbX,0.0,0.0,0.0
TXN_WswbDlnT8mAG,0.0,0.0,0.0
TXN_0jT3SbYM6dda,0.0,0.0,0.0
TXN_EMBzsS@n4naS,0.0,0.0,0.0
TXN_7N1Hbn17Mrx4,0.0,0.0,0.0
TXN_tz_BFw0dAjR1,0.0,0.0,0.0
TXN_yXxRzbwTkfHk,0.0,0.0,0.0
TXN_xAIHMP3uHg3Q,0.0,0.0,0.0
TXN_4j3jLA1liGkn,0.0,0.0,0.0
TXN_YRzVwL9JQ66C,0.0,0.0,0.0
TXN_JgjVmoMxqiYC,0.0,0.0,0.0
TXN_mPEYPeX71YBi,0.0,0.0,0.0
TXN_-i8byGX1AXQS,0.0,0.0,0.0
TXN_z3to5R1v4Hq8,0.0,0.0,0.0
TXN_vXPxuoCk5tOt,0.0,0.0,0.0
TXN_w_Ctb_QERyT5,0.0,0.0,0.0
TXN_m4h9hRL_-sF5,0.0,0.0,0.0
TXN_Uv9d-mqv39Ft,0.0,0.0,0.0
TXN_ffP8EnFmDUrs,0.0,0.0,0.0
TXN_2qgYfMjnTz1r,0.0,0.0,0.0
TXN_mfgW1k@MXchI,0.0,0.0,0.0
TXN_@nRH93Lhzvr-,0.0,0.0,0.0
TXN_vLwAwNhS54lD,0.0,0.0,0.0
TXN_Ck1@6UF0PRhe,0.0,0.0,0.0
TXN_yaZTqdfbncSC,0.0,0.0,0.0
TXN_8lEYdFyoEMW-,0.0,0.0,0.0
TXN_tybQ0KwP7p73,0.0,0.0,0.0
TXN_oivv2liYKIVP,0.0,0.0,0.0
TXN_HY13TArMlfdL,0.0,0.0,0.0
TXN_lW6a4arBADcI,0.0,0.0,0.0
TXN_EAwDBKQ_iwnP,0.0,0.0,0.0
TXN_iJQm1Xv6i9wY,0.0,0.0,0.0
TXN_QmpkIyATbxJV,0.0,0.0,0.0
TXN_2e_-wMxtIFMr,0.0,0.0,0.0
TXN_Trah@Ai9YkJV,0.0,0.0,0.0
TXN_KPiBWl3p01xH,0.0,0.0,0.0
TXN_EjNhOgiJ2Fwi,0.0,0.0,0.0
TXN_Fug8kf4m1IDs,0.0,0.0,0.0
TXN_3WeZafOHZmlt,0.0,0.0,0.0
TXN_@b3Kyp24AHC3,0.0,0.0,0.0
TXN_Tt2AsN63BqQX,0.0,0.0,0.0
TXN_vNR4THPQ9Oj6,0.0,0.0,0.0
TXN_F3LkqzIjW04-,0.0,0.0,0.0
TXN_M43ZMZDouycy,0.0,0.0,0.0
TXN_z0nULTDBqyPX,0.0,0.0,0.0
TXN_LrgUp@ocoiVg,0.0,0.0,0.0
TXN_Y1FsFA0wZMG5,0.0,0.0,0.0
TXN_gN9S_NqgxCnD,0.0,0.0,0.0
TXN_GNgzj-rmQnQh,0.0,0.0,0.0
TXN_xnP6EDWDPpEH,0.0,0.0,0.0
TXN_N5X3HbFoafNp,0.0,0.0,0.0
TXN_hJ3sP6G6HmJY,0.0,0.0,0.0
TXN_feTLk0QPKvx9,0.0,0.0,0.0
TXN_3WUJ2N0YZI62,0.0,0.0,0.0
TXN_wCI_vxy29v4J,0.0,0.0,0.0
TXN_X2lUf45aKOhi,0.0,0.0,0.0
TXN_nfUWP_Yfdt0C,0.0,0.0,0.0
TXN_RaYeh6TAN3td,0.0,0.0,0.0
TXN_6inzX0pq-aCx,0.0,0.0,0.0
TXN_nog3nTWpFpJC,0.0,0.0,0.0
TXN_HVkCgAbuerDw,0.0,0.0,0.0
TXN_uj6MC4qW3LRM,0.0,0.0,0.0
TXN_RF8dZBdfHQJo,0.0,0.0,0.0
TXN_FWdXQCeGds@9,0.0,0.0,0.0
TXN_J-@onN_E7jjF,0.0,0.0,0.0
TXN_xPhwJQ2JEL5t,0.0,0.0,0.0
TXN_NcOM0gh0OCAL,0.0,0.0,0.0
TXN_FFMf1jzvFAE2,0.0,0.0,0.0
TXN_V2_gcf92LIcZ,0.0,0.0,0.0
TXN_ug3PuZe5@BJQ,0.0,0.0,0.0
TXN_fzunCvJ3VaKD,0.0,0.0,0.0
TXN_qE5FUZCh-y5B,0.0,0.0,0.0
TXN_XEWTJFtPlteY,0.0,0.0,0.0
TXN_7r7XNfsu-_oA,0.0,0.0,0.0
TXN_KLU5VfayY50L,0.0,0.0,0.0
TXN_VM@07@mug-xq,0.0,0.0,0.0
TXN_9@rGJap-R5Ng,0.0,0.0,0.0
TXN_EJSofilzPOrG,0.0,0.0,0.0
TXN_aahISeqIkAC7,0.0,0.0,0.0
TXN_OO9mE_tVf8rD,0.0,0.0,0.0
TXN_8X1pYsGTR5y9,0.0,0.0,0.0
TXN_Vk@m1g4PQucz,88.29,54.39,2.53
TXN_QUlPC3siFSr0,0.0,0.0,0.0
TXN_@VBKPLUOvNgf,0.0,0.0,0.0
TXN_Bnia2qPiKMfv,0.0,0.0,0.0
TXN_IH8LMI9Ok@Ny,0.0,0.0,0.0
TXN_mAmeIzdbkv2_,0.0,0.0,0.0
TXN_7fIvT2bo8DzC,0.0,0.0,0.0
TXN_j_e6jWbqMBdy,0.0,0.0,0.0
TXN_J-F6wtArlTWL,0.0,0.0,0.0
TXN_L6bcq82qwSfL,0.0,0.0,0.0
TXN_JPtN77Mf43Do,0.0,0.0,0.0
TXN_lYkpXjiWr1Fw,0.0,0.0,0.0
TXN_01lYRetltAK4,0.0,0.0,0.0
TXN_xsI2xL_KNvHg,0.0,0.0,0.0
TXN_SsLNoslLv4DJ,0.0,0.0,0.0
TXN_nrcGEQ5L_yKb,0.0,0.0,0.0
TXN_ffqAkGpZ-7x@,0.0,0.0,0.0
TXN_Of7mbLUKG5wa,0.0,0.0,0.0
TXN_XR6w1xy7lk3H,0.0,0.0,0.0
TXN_tUYhACN@Rj4o,0.0,0.0,0.0
TXN_8GOkT3YOhPLk,0.0,0.0,0.0
TXN_rBVH7A9HwuEO,0.0,0.0,0.0
TXN_pOpAb9jdoG2F,0.0,0.0,0.0
TXN_bltIQ_aJ9BoI,0.0,0.0,0.0
TXN_CaxvqdFFzpj2,0.0,0.0,0.0
TXN_N9_z1YAlZLQi,0.0,0.0,0.0
TXN_@IAEenUGbVrk,0.0,0.0,0.0
TXN_ewykeGJECdBO,0.0,0.0,0.0
TXN_4W7QMPr4anZ2,0.0,0.0,0.0
TXN_sxAAYKeKmTCQ,0.0,0.0,0.0
TXN_wvCi0Ih@@zs4,0.0,0.0,0.0
TXN_V1y6bAZ_ljc0,0.0,0.0,0.0
TXN_FOlleaWaN-hd,0.0,0.0,0.0
TXN_rNAWnUQk-bos,0.0,0.0,0.0
TXN_LcrVk@N0AMN-,0.0,0.0,0.0
TXN_BcRi_lBKxwE_,0.0,0.0,0.0
TXN_rCvsfPYwyuEj,96.17,20.83,3.69
TXN_d@wsjgIbezbs,0.0,0.0,0.0
TXN_La1-AELxPewK,0.0,0.0,0.0
TXN_7uFkCSZE@U6A,0.0,0.0,0.0
TXN_IjNYCq86esKh,0.0,0.0,0.0
TXN_KEU872v4d93U,0.0,0.0,0.0
TXN_lbSWPmrIN8L_,0.0,0.0,0.0
TXN_NrYqeTX2cfUq,0.0,0.0,0.0
TXN_EIe_tJRpLTJi,0.0,0.0,0.0
TXN_LrC_h_82lfWJ,0.0,0.0,0.0
TXN_WywXc0znnI0c,0.0,0.0,0.0
TXN_lk6dLfuimmrX,0.0,0.0,0.0
TXN_XdyKUA1bGBx5,0.0,0.0,0.0
TXN_zfTGM1OVNiTl,0.0,0.0,0.0
TXN_NPhmWs3LLX5v,0.0,0.0,0.0
TXN_t2_YQR66cJZl,0.0,0.0,0.0
TXN_XKlVw6iOZiSL,0.0,0.0,0.0
TXN_mKdwLVrf0dMt,0.0,0.0,0.0
TXN_ijmNvVc8WSna,0.0,0.0,0.0
TXN_9s7ki_-tTrKg,0.0,0.0,0.0
TXN_7XqHhAxfN_Kb,0.0,0.0,0.0
TXN_KLZOD02Hx@9m,0.0,0.0,0.0
TXN_3nSd6WWF4wSh,0.0,0.0,0.0
TXN_l-q-5iDc4@Z4,0.0,0.0,0.0
TXN_AEm_ejZsCmU-,0.0,0.0,0.0
TXN_vjuTRywLoRez,0.0,0.0,0.0
TXN_zavXDrVUfoum,0.0,0.0,0.0
TXN_OeHtsb@sKFoK,0.0,0.0,0.0
TXN_Xw4O61d2M_aB,0.0,0.0,0.0
TXN_9KMV@ExxE6Kz,0.0,0.0,0.0
TXN_nW89w4u50vil,0.0,0.0,0.0
TXN_Hsa0Pd77W2MH,0.0,0.0,0.0
TXN_WCCA34f3s1F4,0.0,0.0,0.0
TXN_KPbBqbxE6TQY,0.0,0.0,0.0
TXN_qkzKuYz1f_3V,0.0,0.0,0.0
TXN_FQUJGYEhb752,0.0,0.0,0.0
TXN_lN0YV6j07@Bn,0.0,0.0,0.0
TXN_-xVQPlNIPDOK,0.0,0.0,0.0
TXN_@YgMAPmNwnvQ,0.0,0.0,0.0
TXN_C1Ty3tIpSeKS,0.0,0.0,0.0
TXN_XXHwKaHWV7kO,0.0,0.0,0.0
TXN_9TyV4rFdbvjb,0.0,0.0,0.0
TXN_2ZtzZoC5bB6I,0.0,0.0,0.0
TXN_0xv2@Xcw8npO,0.0,0.0,0.0
TXN_I_JOIoW_MQW-,0.0,0.0,0.0
TXN_WXnzHtfAW-2P,0.0,0.0,0.0
TXN_qbRpU-w9lZTO,0.0,0.0,0.0
TXN_POF4w@_qWMXE,0.0,0.0,0.0
TXN_8f_li-oEaA0M,0.0,0.0,0.0
TXN_BX6YS1L_UWjK,0.0,0.0,0.0
TXN_fIEl1veDG-vn,0.0,0.0,0.0
TXN_n3MiDcTqBLFD,0.0,0.0,0.0
TXN_0oqiPiZn3ZYh,0.0,0.0,0.0
TXN_q-HK-5PaEToB,0.0,0.0,0.0
TXN_iraJ@05LJ9yn,0.0,0.0,0.0
TXN_7ITX0N80UzUs,0.0,0.0,0.0
TXN_q6ZxN3_6NR4t,0.0,0.0,0.0
TXN_N6RDNXGtlcAz,0.0,0.0,0.0
TXN_dFojZB9X1tva,0.0,0.0,0.0
TXN_zrQKgT61EN9l,0.0,0.0,0.0
TXN_3cB@kMjBJYEK,0.0,0.0,0.0
TXN_eyjiQVoR5v_x,0.0,0.0,0.0
TXN_coYp-q6i_oRs,0.0,0.0,0.0
TXN_GMlZ1-tBlt5R,0.0,0.0,0.0
TXN_kaxWdDjewNGH,0.0,0.0,0.0
TXN_HzhP9rK1ls1@,0.0,0.0,0.0
TXN_0d-of@@VtAAH,0.0,0.0,0.0
TXN_cVrzBTZraQhi,0.0,0.0,0.0
TXN_AUxnCxlcyY5r,0.0,0.0,0.0
TXN_enBJueUVC1Er,0.0,0.0,0.0
TXN_vfGYk1zUU4Bk,0.0,0.0,0.0
TXN_rNMiLEQdre@k,0.0,0.0,0.0
TXN_eQ_aRMMKvJbi,0.0,0.0,0.0
TXN_-n183grTFWT8,0.0,0.0,0.0
TXN_9PKp2wL92OhD,0.0,0.0,0.0
TXN_HoZW9RNefOnr,0.0,0.0,0.0
TXN_b_lpxoyybwJZ,0.0,0.0,0.0
TXN_hsEw_UuULoTw,0.0,0.0,0.0
TXN_GYiI6OQ05QDM,0.0,0.0,0.0
TXN_nBuleEb6KyhQ,0.0,0.0,0.0
TXN_D5vaDQv731_s,0.0,0.0,0.0
TXN_hB@NEKco0y1b,0.0,0.0,0.0
TXN_xTE00kc5fbqa,0.0,0.0,0.0
TXN_3M27PNCSt5K3,0.0,0.0,0.0
TXN_tqFWMP-gTf35,0.0,0.0,0.0
TXN_-@TBjsyvQYYe,0.0,0.0,0.0
TXN_MrnCfexc@wBU,0.0,0.0,0.0
TXN_J@51wzR6nmmc,0.0,0.0,0.0
TXN_WRZjgP04TRtC,0.0,0.0,0.0
TXN_wku-THxdW45R,0.0,0.0,0.0
TXN_mxrAFuNtRWAi,0.0,0.0,0.0
TXN_ww323@jumdun,0.0,0.0,0.0
TXN_a5QewW3H0Spq,0.0,0.0,0.0
TXN_cvxyGu@REnPP,0.0,0.0,0.0
TXN_ayI0mcnF74iI,0.0,0.0,0.0
TXN_RMTyOE9C0XAq,0.0,0.0,0.0
TXN_eGI5YMbOSWBb,0.0,0.0,0.0
TXN_xlfo@@e8Vk-w,0.0,0.0,0.0
TXN_oda3l9tGj9Ne,0.0,0.0,0.0
TXN_PqjMURh_QqOw,0.0,0.0,0.0
TXN_xVAdwI_AmSdf,0.0,0.0,0.0
TXN_t-4qFLHEl9lP,0.0,0.0,0.0
TXN_DWbRkBcAHcLP,0.0,0.0,0.0
TXN_0nARh9Ckb@9K,0.0,0.0,0.0
TXN_cKWrJICbHkeD,0.0,0.0,0.0
TXN_Eei9fTYafcJC,0.0,0.0,0.0
TXN_jbRdvnEP4YSu,0.0,0.0,0.0
TXN_2a5rEbkCs@gH,0.0,0.0,0.0
TXN_CBCpnJ4ncGJG,0.0,0.0,0.0
TXN_BLSVUhVPLYzG,0.0,0.0,0.0
TXN_HHRoy-WMPFdg,0.0,0.0,0.0
TXN_kWstnZfgNe2q,0.0,0.0,0.0
TXN_5@@7JlXyEcIq,0.0,0.0,0.0
TXN_gfhs0skh79@0,0.0,0.0,0.0
TXN_vc1ofipAI-yM,0.0,0.0,0.0
TXN_nqiK4IbweP@d,0.0,0.0,0.0
TXN_Kbp7ETyXkYYE,0.0,0.0,0.0
TXN_kt0CAGjYv7J9,0.0,0.0,0.0
TXN_KOQO0oJO-wqT,0.0,0.0,0.0
TXN_GaN1AtvOVRkC,0.0,0.0,0.0
TXN_gWG1XDZeZnwg,0.0,0.0,0.0
TXN_MJDsx-ibtT8t,0.0,0.0,0.0
TXN__Cgj@Pj3ib_z,0.0,0.0,0.0
TXN_OenWcP8aqPWc,0.0,0.0,0.0
TXN_Ni2qaK8omDw3,0.0,0.0,0.0
TXN_sjLKZ_@C1ZTy,0.0,0.0,0.0
TXN_ya9EJ-r4yXdZ,0.0,0.0,0.0
TXN_UgzQb1IuaRC@,0.0,0.0,0.0
TXN_zGWh2ehpBxnB,0.0,0.0,0.0
TXN_Y5wIsJibf1@5,0.0,0.0,0.0
TXN_ixzVEUVLfLwr,116.49,56.34,3.83
TXN_iViBPvMNNQQl,0.0,0.0,0.0
TXN_DHMYU2U@sCqU,0.0,0.0,0.0
TXN_TrlXyhHx425Q,0.0,0.0,0.0
TXN_TMtPwjyaeJnb,0.0,0.0,0.0
TXN_25m1m8tPdxfG,0.0,0.0,0.0
TXN_db@kFOL4H9G0,0.0,0.0,0.0
TXN_sIf6cQ-WMgSv,0.0,0.0,0.0
TXN_VK4m47qbCS@O,0.0,0.0,0.0
TXN_mLq5ggJIfQ-7,0.0,0.0,0.0
TXN_cdPDpCiMPULt,0.0,0.0,0.0
TXN_eZCjljCOSXkP,0.0,0.0,0.0
