ID,CUSTOMER_ID,TYPE,CURRENCY,BALANCE,OPEN_DATE,STATUS
        ACCT_4RdGfyTCbK,       CUST__Qsb3vpJ6R      ,   CREDIT  ,    USD       ," ""4587.327210652085""      ","        ""11/26/2019""    ",      Active
   ACCT_t6I2HELD_o   ,     CUST_CyJsuKLs8s, VIRTUAL_WALLET  , eur ,       $75.47566611520003,"  ""2021-05-13""  ",     A   
        ACCT_YYV6YNFJ_u       ,      CUST_lYnUMyaHrC    ,       VIRTUAL_WALLET, MXN     ,"     ""464.48818227615067""   ","       ""03/11/2024"" ",     Inactive     
        ACCT_ViXLLX1rB3        , CUST_LP83_vmxiW       ,       wallet       ,       $US     ,   $4.287558167708703      ,"        ""11/07/2013"" ",       Active      
 ACCT_YuXHU_f1D1  ,     CUST_ZiLPQrqDpm  ,   VIRTUAL_WALLET   ,    EUR,"       ""0.0"" ","      ""2025-09-29""",   INACTIVE      
  ACCT_rf_MIPLLZz ,   CUST_Ws-dUA4e8h      ,     wallet  ,        eur ,  $184.59096052918292      ,"""2023-05-19""   ",     ACTIVE
  ACCT_uzyxdI_Qzz ,CUST_FBz2-IiSGu        ,        WALLET        , USD       ," ""244.22406990893364""     ","       ""03-06-2016""   ",     Active 
  ACCT_q4@zYT3R6g     ,    CUST_u8C8Zu2Q5c,   wallet   ,  gbp     ,"  ""766.0452217393604""    "," ""05-06-2025""      ",     Active   
       ACCT_TwBZ9DnSmw        ,  CUST_K9hu5VX5AA , W,  USD       ,       '454.54527204937943'  ,"      ""12/04/2018""        ",        B  
     ACCT_4X6iaL8RNn        ,       CUST_Mg6XC0pz7m ,        savings   ,  usd   ,    '2219.768045082291'     ,"        ""2019-07-22""    ",     Active
  ACCT_o3V_IRaO8f  ,      CUST_6wXgauBcVY   ,   virtual_wallet        ,       REAL      ,  $314.0241315328077 ,"  ""09/24/2018""     ",       Active
        ACCT_Tu36zc2@6W    ,CUST_nczZQ1ZMN-     ,CHECKING     ,     MEX      ,"      ""0.0""   ","    ""2023-09-24""   ",      A   
ACCT_e9aWdNGh6x     , CUST_CPbVh9gKOa   ,VW,   EURO,        $516.4804681823991        ,"       ""2019-04-04""      ",     A        
        ACCT_IPfT0pb2Ok   ,        CUST_VLh__zmXYC    ,wallet,   $US        ,"      ""0.0""     ","      ""21-11-2020""       ",   Active
        ACCT_EXaMP_4Zby     ,     CUST_bJ7Bd0hd0@   ,wallet, USD       ,"  ""784.2824800972381""        ","       ""25-12-2012""      ",        Active  
      ACCT_m8gkIqN7fb  ,CUST_-DyzdMfNCX        ,   CHECKING  ,   eur   ,"    ""0.0"" ","   ""2020-10-25"" ",       A 
       ACCT_lOj_gKqf2G   ,  CUST_ZIi0PiDBT1  ,   CH   ,        gbp      ,  $3223.799027946516  ,"       ""12/27/2019""        ",   Active  
  ACCT_lAHHSy1zcL       ,  CUST_3bNl-93aNL      ,CH,usd   ,   $0.0   ," ""07/06/2013""  ",    A  
      ACCT_XnR0vpw@mg        ,CUST_yvRNUNeuyu  ,  wallet,      eur     ,"       ""149.05530645359764""    ","       ""09/06/2017""  ",     ACTIVE    
       ACCT_BYRsEO4Kdy  ,  CUST_7KhSy1Jg3k    ,    wallet      ,   brl ,"""669.7709169907988""    ","       ""22-06-2018""      ",     Active   
       ACCT_gWyagpdnxe       ,        CUST_o9MRkS0Pxq    ,        virtual_wallet     , brl      ,        $29.975017407219685   ,"  ""10/30/2018""        ", ACTIVE      
        ACCT_QWEGkSDyKU ,  CUST_sulINPqrfn   ,       credit    ,       eur ,"     ""2981.810663581952""      "," ""2022-07-24""        ",Active       
  ACCT_dGnzEgwQEB ,     CUST_p_GifGFZNn,       savings   ,      REAL,"      ""800.3835780488007""      ","    ""03/05/2017""   ",       A   
ACCT_2PlBg8dedM   ,     CUST_9d9gAXC@_I,  savings        ,       USD  ,"  ""779.902163381707""    ","    ""12/29/2018""", ACTIVE       
        ACCT_Jac-NNL0we    ,  CUST_N3uB9LOXL-       ,   wallet     ,        MEXICAN_PESO,"   ""0.0"" ","        ""26-05-2018""        ",Active      
     ACCT_0juo0fltaB       ,    CUST_7DWp_cuY3o ,   CR    ,GBP,"     ""24210.239392930805""       ","      ""12/21/2022""",     Inactive    
       ACCT_8kqWn3UYlS        ,        CUST_UrrS9LSE5L     ,   savings   , us_dollar,"""5868.954909787869""","""2016-11-28""        ",I     
   ACCT_CT55Wqgz3h       ,       CUST_6@AXCZWq24        ,     VW        ,   EURO  ,      $214.7314629168148 ,"  ""07-03-2021""     ",      Active  
ACCT_Gt84G7gfxM       ,     CUST_GrxeJkJI7p,      wallet    , pound sterling        ,"      ""0.0""       ","  ""10/24/2012""     ",     ACTIVE
        ACCT_cengcTO1mP,    CUST_huCVqFamWe       ,   CHECKING        ,usd      ,        $2435.118422483394 ,"      ""2017-10-27""   ",     Active
  ACCT_SxuQUVJY@v  ,    CUST_6Onf8Peank        ,     SAVINGS       ,    USD  ,"    ""5663.885881558795""        ","""06/12/2020""   ", A
ACCT_TbHHlubKgN        ,  CUST_1t0D-FNRRs   ,  VW  ,eur        ,    $315.1767461618988    ,"  ""2018-09-09""       ",   INACTIVE      
     ACCT_lKMXUJPmdG,       CUST_nfMMBVRjOz  ,VIRTUAL_WALLET ,      eur , $315.1383116379433,"   ""10/23/2020""        ",  Active        
       ACCT_i3pw7DtWWo,    CUST_VOyLv2EPwK        ,savings   , EURO   ,"   ""0.0""        ","   ""10/06/2019""        ",     ACTIVE
     ACCT_9wFrVXhB3N       ,     CUST_Y0BgjS_TPE    , credit  ,     USD   ,  $7978.299470419949   ,"       ""07/21/2013""     ",  A       
        ACCT_op8fC90UL9      ,     CUST_AKvK3Slzn8    ,  savings  ,     BRL       ,  $2974.7122251841806   ,"    ""03/27/2021""    ",        Active  
    ACCT_wQlelekKbk       ,  CUST_HIFdLPNDOz      ,     CH    , $US      ,  '0.0'      ,"  ""2015-04-08"" ",       Active      
    ACCT_BMS_JxaVzb ,       CUST_D0frukNhy_        ,      SAVINGS,    us_dollar     ,"    ""5433.431615221929""       ","     ""25-08-2013""      ",       Active      
        ACCT_M2XHYUJHFN ,       CUST_aQpYm@A27l  ,     wallet    ,      BRL     ,"     ""606.8860087576062""       ","       ""26-02-2016""       ",        Inactive     
 ACCT_n4BWn_PWGd        ,      CUST_7zOoBZSbuJ   ,   W, brl        ,"   ""557.602823156271""   ","""17-01-2013""     ",    ACTIVE      
ACCT_NcEpVXiGqy   ,   CUST_HahQwArg-4     ,  wallet  ,brl       ,       '0.0'    ,"   ""09-08-2021"" ",        Active  
       ACCT_1JZS-_dP67,  CUST_UmaMecQr5y        ,      CREDIT       ,        brl        ,"    ""21875.39466506676""","     ""29-11-2018"" ",   Active      
      ACCT_Mvdsv1YLEf ,    CUST_LO0qF3zORE  ,   W  ,MEXICAN_PESO ,"    ""0.0""    ","  ""11/04/2017""        ",  A   
   ACCT_-w7j7C2Rtf   ,       CUST_@82BBPOvgJ        ,   CH,     EUR,"      ""1561.1830931513775""     ","      ""03/04/2019""  ",       A
     ACCT_voa41RclMS      , CUST_uY3yyY-lRB     ,      credit     ,       $US ,        $0.0     ,"   ""2016-01-31""      ",  ACTIVE      
    ACCT__PLokIoX6v   ,        CUST_yyMgl0JvHR,     W ,       mxn    ,"       ""0.0"" ","""2021-06-19""     ",     Inactive  
     ACCT_NdzJANfgEQ       ,        CUST_xASDr1oUdI        ,   W  ,        EURO        ,       '0.0',"      ""30-10-2023""    ",       Active      
  ACCT_3gGFTJtGNk    ,   CUST_XmXu@IaoF9 ,  VIRTUAL_WALLET    ,  EURO     ,"""277.6292178986527""       ","      ""05/02/2019""        ",     A    
       ACCT_SOwVXZo8gj        ,  CUST_dtpX0S6Tj1  ,       CR ,       eur   ,$0.0       ,"       ""2022-07-03""     ",      Active       
    ACCT_Zaiyxjmcl9     ,   CUST_sK1AemKkma    ,        virtual_wallet,        EURO   ,"""406.9843077149086""        "," ""05/16/2019""      ",      A      
     ACCT_rVqYLOnK78   ,CUST_f76L2OEESf ,   CHECKING   ,mxn,       '582.3205734976539'     ,"      ""18-10-2021""",       ACTIVE        
    ACCT_0e5mGd1az8       ,    CUST_qEXCENeUtb,        CR ,    gbp   ,$9263.842876590712   ,"       ""2020-01-17""",  INACTIVE       
        ACCT_7RlMEkMNOK        ,      CUST_-yPg5LhS@o  ,W  ,        EUR  ,  '0.0' ,"       ""2016-07-07""",Active   
 ACCT_VdI-IB0IEM     , CUST_vPgpqNJS_1   ,        CH ,   EUR,$373.0841006648442,"   ""17-06-2013""        ", A      
      ACCT_m@phrSgh-n  ,      CUST_0eMsH4W0sj    ,  CREDIT  ,eur   ,    '15135.283654631196'        ,"  ""20-02-2019""    ", Blocked   
     ACCT_A8waJbUVSH ,     CUST_rgjiO4eOnL       ,checking     ,       usd,      $1036.8988849065427      ," ""09/29/2017""   ",    A       
 ACCT_l0jTQ@Foi5   ,  CUST_nCzzEz8zVK       ,       CH        ,     BRL        ,"      ""0.0""  ","   ""2021-08-28""    ",       Active        
    ACCT_3l_6nOf4mL    ,        CUST_Yvo1Ay-rI7    ,      SAVINGS      ,  gbp       ,      $4069.8859214225436 ,"      ""08-11-2019""      ",  INACTIVE     
      ACCT_ZLriBqqtPc     ,   CUST_905O7R8Lpr ,     CR      ,  usd     ,"      ""5017.036665207417""","     ""24-01-2020""        ",     Active   
   ACCT_h1TeVU1vhj        ,  CUST_N3mp3_9KAp  ,   savings     ,mxn        ,        '0.0'   ,"  ""2014-12-14""       ",   ACTIVE
ACCT_mlAOjubecH        ,CUST_XzCEQQD_@H    ,   wallet  , eur    ,"  ""872.5576679417511""        ","   ""09/01/2018""",Inactive        
      ACCT_mGwoErqje@   ,   CUST_gp0E3@7dqU      ,   savings,  EUR  ,"     ""2529.315197234203""      ","    ""2015-12-23""   ", A 
    ACCT_9L4bXxMUk3  ,       CUST_xLvAc877oo,  checking,  USD  ,   $0.0    ,"   ""29-09-2020""   ", A     
       ACCT_dGXejv2_mZ ,      CUST_vs2bmucgWR, virtual_wallet    ,    EUR,        '0.0'   ,"""18-12-2013""       ",ACTIVE 
   ACCT_a9GIYBOJjR ,        CUST_A5WdV1wVbo,       wallet       ,        MXN    ,"  ""0.0"" ","       ""2021-08-17""    ",        Active
 ACCT_RtY1BOyNdk       ,CUST_b_EKjs4L6d   ,     wallet ,       $R  ,  $961.0388414173709,"       ""07/06/2014""   ",        Active     
        ACCT_sAh3MgxEUY       ,    CUST_q-XAV-ZHjE     ,   S  ,      usd,   '2405.0802339051083'   ,"""20-11-2012""       ",      Active        
   ACCT_7DBZOJVjny      ,       CUST_bMsVXe29xi    ,       CHECKING        ,        eur     ,        '761.3043939736706'  ,"   ""13-12-2021""   ",      Active
       ACCT_Eo7tE43Ri1  ,        CUST_PnsXwj6@0C        ,  CR       ,   pound sterling   ,"        ""16145.21467806856""      ","     ""07/11/2018""   ",   Active  
  ACCT_rPZQHpiS0g   ,       CUST_Y7xs9XIzbm  ,        VW   , MEX  ,     '336.69039488100174'      ,"""2012-08-31""        ",A        
 ACCT_SAH-JsyQEE , CUST_ImxQaqgbHu  ,        CREDIT    ,    eur  ,    '0.0' ,"""05/12/2018"" ", A   
   ACCT_e_14q8_2bR        ,   CUST_Q1K@i_u53p       ,        credit      , USD       ,"     ""2540.6652563741545""  ","    ""06/02/2017""  ",    ACTIVE      
   ACCT_Lk1fmZETY0      ,       CUST_EZD6RobdlW      ,        CHECKING      ,        USD, '2236.3748822737143'     ,"      ""2016-03-27"" ",     ACTIVE  
     ACCT_8SgWITLDld        ,       CUST_PVEPiFs4MJ     ,      virtual_wallet      ,      EUR    ,    '0.0'        ,"    ""05/06/2023""        ",   Active     
   ACCT_C@8FYxl6YV ,CUST__DCQPaoq4o     ,  WALLET,EURO       ,  $320.627433944771  ,"""29-12-2016""   ",       A    
    ACCT_ivNgPw388x       ,   CUST_eTLu1Qttqu      ,        S   ,     EUR   ,    $0.0   ,"       ""16-11-2018""  ",      Active    
  ACCT_MSdxtzvfZ6, CUST_dew2JZ0qIL       ,        checking     ,     gbp        ,     $2869.0978612382887 ,"      ""2018-04-05""        ",        ACTIVE        
ACCT_6jLfqzdKE9       ,CUST_qpzrN5HXon,      CHECKING,        pound sterling        ,        '0.0' ,"       ""26-03-2013""        ", Active       
      ACCT_4vVqM_7@Cx , CUST_qHB2_fg0pG     ,  virtual_wallet,     usd     ,"    ""207.06838530317827""        "," ""22-10-2021""        ",       A        
ACCT_nIjHIIk2an  ,     CUST_mcfXUEK@j6 ,    CH,      EUR ,"  ""1284.9739689279763""   ","""2016-10-26""",       Inactive     
   ACCT_BB@cq85q6j   , CUST__kWyYArlko   ,     VIRTUAL_WALLET,    us_dollar      ,    '0.0' ,"     ""07/22/2023""    ",Active     
 ACCT_ebdRA8PnLT   ,   CUST_8wPFhyjGAy    ,S,       usd        ," ""3161.5245546530077""       ","    ""02/08/2017""      ",        Inactive
  ACCT_lxBCyUrUF2    ,    CUST_Q-odcregoO     ,    CH       , EUR       ,  $1729.952066044756      ,"  ""22-09-2016""    ",A   
        ACCT_SETKW3@jxs    ,CUST_YGGys1xQI6    ,       savings   ,       EUR        ,   $0.0       ,"    ""08-08-2022""", B  
       ACCT_d4dGvVqc4a      ,  CUST_2Yk@1zJeLz    ,      SAVINGS       ,   us_dollar    ," ""7394.906273049442""      "," ""08/07/2014"" ",      A
      ACCT_j454HcUm6G   ,    CUST_ERf3Qr2a1H, credit    ,  EURO    ,   '0.0' ,"      ""2019-06-19""       ",  Active   
   ACCT_WSuWIEMPbI        ,       CUST_osGbccxaBh,   CHECKING,        $US,     $0.0      ,"       ""2022-06-10""    ",  INACTIVE    
   ACCT_WhkyxzA1_S   ,CUST_oCDf@pgwGO        ,  CREDIT, $US   ,"        ""8767.338997983434""      ","     ""2023-11-04""    ",     Inactive       
    ACCT_D6tacG12II  ,  CUST_qsCO2LHdCj,       VIRTUAL_WALLET       , EURO        ,    '251.3518038371277'        ,"  ""2016-07-28"" ",     A       
 ACCT_LME12UNIN5      ,  CUST_N4mXVKF4v-    ,        wallet     ,      mxn    ,      $0.0        ,"  ""08/31/2021""   ",  Active      
 ACCT_2R-1LX8oNf ,        CUST_zgTUtcB-im        ,CHECKING   ,eur,     $1054.1067733452933,"     ""26-07-2013""   ", ACTIVE 
        ACCT_wkL3ggFxcL,   CUST_WCUTLOfOLZ      ,    virtual_wallet        ,       pound sterling        ,"  ""0.0""    ","  ""04/24/2014""      ",   Active     
    ACCT_gUcT1ptjvh     ,CUST_iV_OC2xX9Y   , CREDIT  ,eur     ,"      ""6486.204839292954""        ","    ""2021-06-25"" ",        Active   
ACCT_TsVnNXfR8Q,   CUST_NRGyi4SaUo       ,        VW, $US      ,  $741.7876619336116  ,"      ""2016-09-15""       ",      ACTIVE      
ACCT_qFldqcHqXp     , CUST_8LqAget90-   ,     savings     ,    eur    ," ""0.0"" ","  ""16-08-2013"" ",     Active       
     ACCT_uwNyhJ1Dxu       ,    CUST_wygo5Jdfrm   ,        VIRTUAL_WALLET     ,  MXN     ,       $392.60325280701306      ,"       ""05/16/2023""",    B     
 ACCT_sx7W59_Kfn,     CUST_h5XWwTd@Rf ,      CR     ,eur,  $15673.91390891795      ,"     ""2017-06-08""       ",  ACTIVE   
     ACCT_YQ708PQFZ-        ,        CUST_O@YG3e-P7A,   virtual_wallet        ,  brl    ,"     ""349.03726269918445""","        ""2016-02-03""      ",Active       
       ACCT_PzgWclb3yP  , CUST_mJMfELMHHY   , CH      ,  MEXICAN_PESO  ,     '3281.553434863144'    ," ""02/11/2017""        ",       A    
    ACCT_T4veOl5OP8   ,  CUST_Ervrhdl@rj       ,checking        ,       $R     ,    $0.0   ,"   ""11/24/2020""       ",       A  
 ACCT_q-@jZptEks       ,       CUST_d5NZjsfauX    ,credit       ,       usd       ,"     ""3766.127576501766""      ","  ""07/07/2015""  ",    A       
      ACCT_vrijpud28j ,     CUST_TzgKQ4Q62A       , virtual_wallet       ,  MEXICAN_PESO,    '1345.6019268901216',"      ""09/28/2013""        ",     A    
   ACCT_JWuJ4x12Nm     ,  CUST_XBrXmiM9fT        ,        VIRTUAL_WALLET     ,        eur      ,"    ""197.7392222103895""      ","""21-10-2020""    ",     ACTIVE 
       ACCT_3s@izOOplQ     , CUST_fHpdlPyUj@       , W   ,        usd ,"       ""279.31458845425306""     ","        ""09/06/2018""",       ACTIVE     
  ACCT_gd47Z@HD8R ,       CUST_0rlU8yePGl       , virtual_wallet    ,     $US, '0.0'   ,"  ""2014-07-23""",   Active    
        ACCT_Xhs@8WUR8d   ,       CUST_o5tqKtJQiY,       credit     ,        EUR    , $0.0 ,"      ""08/28/2017"" ",    ACTIVE  
        ACCT_0Ifa0cFwtQ    ,      CUST_T1FPRiOW@B ,   CREDIT ,    $US ,"   ""2854.000448905851""","  ""09/10/2017""  ",   A        
     ACCT_6KLJhkgaCY       ,CUST_QxQc_SzW-B ,  W ,  gbp       ,"  ""459.76621660195264""       ","      ""23-04-2022""       ",Active     
  ACCT_EPFq_o_vhI  ,     CUST_VeqPAnxn7a        , wallet     ,  usd       ,        '12.722761507406316' ,"""15-07-2015""   ",     A        
   ACCT_zHG@uWY5xN    ,        CUST_iIX36LoZ4t    ,credit   ,pound sterling    ,  '3629.912352219603'    ," ""2021-04-02""     ",      Active     
  ACCT_SiPMuBWnys, CUST_lYETP0eYDt        ,       credit      ,    eur      ,'2721.102343167208' ,"        ""2013-04-01""        ",      A        
  ACCT_uUHliGJ5eK, CUST_zvB1rXvJno    ,        CHECKING    ,    mxn     ,"     ""0.0""      ","""01/31/2015""    ",   ACTIVE   
    ACCT_SXZs4Zz7dt        ,    CUST_fkQK4PboUl      ,      virtual_wallet,        EURO        ,    $489.4514644239061   ,"    ""01/07/2017""   ",  A
        ACCT_uJOuYF87Xt   ,CUST_B-uqvW7hJe,        CREDIT     ,    mxn     ,        $7169.143656571947,"    ""2020-12-30""     ",    Active      
   ACCT_aAv4a3NckF ,       CUST_B1qt-QyuA4      ,        savings    ,  usd  ,       '8162.767211058737' ,"      ""2016-01-21""        ",  Active       
  ACCT_v-V3-sJHFX   ,   CUST_m-jTLA9-L7 ,W  ,   EURO ,$632.2142886596123        ," ""2017-02-21""   ",    Active  
        ACCT_2t39qLwATx      ,    CUST_WEyN3kWIhZ     ,       CHECKING       ,  USD        ,"   ""1297.1295611836927""      ","""2018-02-03""  ",   I        
 ACCT_7472hd5@nf     ,   CUST_cUlb5ib8s_ ,     savings ,    eur,       $6836.707791817683 ,"      ""17-02-2020""   ",   Blocked        
      ACCT_7ZRNBFQe4X    ,    CUST_OMAq0GWKtP   ,wallet        ,  $US      ,"    ""322.3531785119"" ","    ""2021-03-17""",   Active      
        ACCT_n@uwvXvPot    ,     CUST_zI93FGwSkZ   ,    savings      ,    eur,    $5116.6771626737245 ," ""11/18/2015""       ",       ACTIVE     
ACCT_X8OCnRMXpp, CUST_9pZPzm2e-r,      SAVINGS     ,  EURO     ,        $8186.5142286125965  ," ""2021-01-18"" ",     Active 
        ACCT_C1Z_W-9cqM       ,   CUST_WQswbybs1T ,savings       ,   $US    ,     $7730.954669250536      ,"  ""2017-04-09""",  Inactive    
   ACCT_9YqmGVD@cK  ,      CUST_nZpxZdL2Pb  ,      WALLET  ,     EUR     ,"""274.5739568594465""  ","""2021-12-20""       ",       Inactive        
ACCT_jvTDcepVfT,    CUST_c8WsbkaNA4,   wallet  ,    REAL        ,"""0.0"" ","      ""04/16/2021""    ",       ACTIVE
      ACCT_cW3GflH-MF     ,       CUST_2mheUqWYqF     ,     virtual_wallet        ,  $US ,"""88.32858761453288""    ","    ""12/19/2022""   ",   ACTIVE
        ACCT_XICNu4yqyl   ,  CUST_Pueij5pJSC    ,  WALLET   ,      $US    ,        $497.83848617266096       ,"      ""2018-02-15""      ",ACTIVE
  ACCT_YHXELRHYDi     ,    CUST_2t0xcoYF5e,     CHECKING ,    eur  ,"        ""0.0""   ","        ""10/10/2017""      ",     A    
   ACCT_WynVUz@y4m        ,  CUST_@eJjbf6p9C  ,   CH  ,   usd,"    ""0.0""        ","       ""06/29/2013""    ",       A      
  ACCT_kXW8VU7Uj9       ,  CUST_BBy82Bk2pA       ,       credit    ,       MXN       ,   '13218.115155278916'     ," ""03/25/2019""   ", I      
    ACCT_EJlWLDCgmV    ,      CUST_aP9L-6VVzS  ,   CHECKING  ,eur,      $1741.655795934183       ,"     ""12/07/2016""     ",        ACTIVE      
      ACCT_q7vOZT9p7p,      CUST_w4Exq1BS0S  ,  credit   ,       MXN        ,"   ""16524.004676490207""     ","        ""2020-07-18""   ",INACTIVE   
   ACCT_XzCUY9SRP-  ,        CUST_Nzu0KFDx0c ,  virtual_wallet    ,    usd  ,    $0.0 ,"""2022-12-18""       ",  Inactive
ACCT__Vz01XnN0_  ,  CUST_mYo98mxn1q ,      VW        ,  usd,"    ""0.0""    ","      ""2021-12-13""  ",        Active     
  ACCT_iIwdI3FDhU   ,       CUST_XCzQEIizZJ   , virtual_wallet        ,     mxn ,$376.18399317260696    ,"     ""06/15/2019""        ",Active    
  ACCT_m9MvjHvv7-   ,  CUST_R9zeMk03ip,    SAVINGS        ,     usd     ,    '658.5955677885247' ,"       ""23-10-2022""       ",    Inactive
        ACCT_BMFUqKOW7h      ,  CUST_GrxeJkJI7p        ,      wallet     ,     gbp  ,   $207.31519231820127 ,"       ""02/29/2016""   ", ACTIVE    
ACCT_wakZ@Kdwy-        ,       CUST_M8KIqXO69c,        wallet   ,usd  ,"   ""504.97808936170196""        ","        ""04/06/2015""     ",   Active     
ACCT_0oTjDram1u   ,CUST_ZvwvuCzBNo ,  checking       ,     pound sterling     ,  '0.0'        ,"   ""07/09/2014""      ",    Active  
     ACCT_hE0UQuoMGS        ,     CUST_17OsF1-s0g  ,       wallet      ,   MEXICAN_PESO       , $211.2368349939264  ,"   ""04/15/2016""  ",Active      
ACCT_wmVL-D7a3M        ,        CUST_jTyy8RV-TL       ,     checking ,    EURO,$1231.3023582709682     ,"   ""10/05/2018""        ",ACTIVE
   ACCT_qcejLSyyud , CUST_K3mUi0Zczx ,  S      ,        USD ,"        ""9981.213176417028""  ","    ""02/02/2017""        ",     Blocked        
ACCT_hjub2r9WhJ ,        CUST_W0suIg0Rl0 ,      checking       ,    usd  ,     $2533.073911336583        ," ""11-03-2025""       ",ACTIVE  
    ACCT_hSv0lAGTFW       ,CUST_ZzVSuhDfcZ,   WALLET   ,      us_dollar       ,   $0.0       ,"   ""2017-12-21"" ", Active        
 ACCT_iucyPDurds   ,CUST_AjeQ8eLvzD      ,    VW,     BRL ,     $300.21176317495843     ,"      ""03-09-2019""    ",        Active       
      ACCT_nRfz3aIwNZ       ,   CUST_9-gVImIqOl    ,    savings        , $US,  $8779.553176612928,"   ""10/07/2017""      ",  A 
        ACCT_yjkn3@RNXi      ,  CUST_0Zb1A_-AjS   ,     CR   ,        usd    ,"       ""0.0""        ","        ""06/09/2016""    ",        Active   
 ACCT_lMM@fA5@5b       ,     CUST_B_6IiMc2cV        ,     SAVINGS      ,    gbp ,"       ""5601.98690671302""  ","        ""12/08/2020""     ",Active        
    ACCT_yjmGfZniO4,     CUST_pw259aQ3Vg ,   credit        ,      eur,"   ""11925.668017341734""  ","        ""2015-10-21""    ",        Active    
    ACCT_2F2_7808HW   ,CUST_XHPRECCyu6       ,    savings,     gbp     ," ""0.0""      ","    ""04-10-2022""",     A
 ACCT_-HYTZ@vqmD        ,CUST_HL2kdu5ikr , credit ,       eur     ,"    ""3997.8743048041574"" ","""11/19/2021"" ",Active      
        ACCT_oZngQsievB,        CUST_twdZ2Zq2hz     ,  checking     ,       eur      ,"      ""0.0""  ","  ""2021-04-03"" ",    I 
   ACCT_IeX-Jxx3bJ , CUST_Odq-hv3qxW      ,       checking  ,     BRL      ,"   ""330.4887219507208""     "," ""2016-07-23""  ", Active     
    ACCT_LtiY0n5mGn        ,  CUST_g7s5EPHs10     ,   VW  ,        USD  , '0.0'  ,"        ""23-03-2020""   ",      Inactive      
      ACCT_WAVrkfp-w8   , CUST_oDPksEcxMu     ,     CREDIT      ,   EUR      ,$6236.507445280137   ,"    ""12/23/2023""       ",   ACTIVE   
    ACCT_J1BbTihwLf,     CUST_UW7_CUdhsu  ,     savings,  brl   ,  $11221.416975747305 ,"   ""2014-02-02""        ",      A      
     ACCT_2wyj48HVdJ        ,     CUST_4sFlJ5Gb64 ,       VW,gbp,"""103.38508361829808""  "," ""11/12/2019""",      Active
      ACCT__4T6gRh-Kj    ,   CUST_8ddDggaLBk    ,  CR        ,   USD        ,"   ""4789.992163159162""    ","""07/04/2019""    ",        Active   
 ACCT_1B3E-rWvij       ,  CUST_rpPu9MIsR6 , savings       ,    EURO       ,$0.0        ,"""2022-09-28""    ",        A   
     ACCT_D4zGENtfIQ  ,CUST_1Ei_FUfmwN,savings     ,      USD     ,"     ""1704.5787687014874"" ","   ""09-02-2016""      ",Blocked       
      ACCT_WCOBWzvEDB       ,        CUST_e3oRfQBJe1    ,  W   ,usd  ,"    ""1235.916892603055""     "," ""15-04-2012""        ",  ACTIVE  
      ACCT_2NAci4pdL2     ,    CUST_0znqKR@aTu  ,  savings  ,       EURO     ,"    ""1436.3271575862684""        ","      ""31-10-2020""  ",   Active    
        ACCT_7YOjiWwuxG        ,  CUST_H8HT-LKnmQ       ,credit      ,     usd      ,"     ""0.0""     ","""12-09-2018""   ",     A      
    ACCT_nYVa9fCjgC  ,  CUST_to8lf8ckxB  ,        savings  , $US    , '0.0'     ,"        ""2014-05-10"" ",        Active        
ACCT_@OX2Patpty  ,    CUST_3C@0ySn@Wi    ,  S       ,     mxn ,     '0.0'  ,"     ""01/15/2013""", ACTIVE 
ACCT_FZLqVxh378        , CUST_gS6_6ZWUQ7        ,savings ,      usd       ," ""6060.018668179769""  ","     ""08/11/2016""    ", Active
      ACCT_Otq6PE@SHo  ,     CUST_gPOIkT2vL8       ,    savings   , brl,"       ""264.7570274779752""      ","    ""02/26/2021""   ",Active  
        ACCT_toCEV3o3Fq   ,   CUST_XGbKT81-xm   ,       checking      ,usd   ,"  ""1941.2248412399133""   ","       ""01/03/2013""  ", Active
 ACCT_REyeIi9qLA,       CUST_nCwQBsz1c-        ,  checking,    BRL     ,"       ""0.0""    ","       ""15-07-2019""  ",Blocked 
   ACCT_77vLR0rR5Q     , CUST_Qshp@KvJnS  ,     credit    ,   eur  ,   '7070.337320157914'      ,"        ""2020-11-17""  ",    Active       
       ACCT_BHfwNkFD83   ,  CUST_dJzHowoq9K    , VIRTUAL_WALLET ,       USD        ,   '710.4227118116893' ,"        ""04/20/2022""       ",  Active        
        ACCT_aKNtB5iuiR      ,      CUST_3S3EmwL59W     ,CREDIT ,  eur,      $3860.5691270257685      ,"""07-02-2014""", ACTIVE
ACCT_ucKOrjeX5f        ,     CUST_y-Fdj-El3y        ,   wallet        ,     eur   ,"""869.9442823501691""    ","  ""02/18/2020""      ",    A    
       ACCT_HFa_-nRZaW     ,       CUST_kgw5EPu-7n     , virtual_wallet       ,    eur ,"     ""948.124181559385""       ","    ""25-11-2019""     ",     Active  
  ACCT_krQzqUHboP       ,        CUST__yXO4lnnJq,        WALLET ,      USD,"   ""0.0""  ","""02/21/2017"" ",  A    
     ACCT_BmtE0djXk1, CUST_XL0WF-rOmJ,       checking   ,us_dollar   ,    $1110.7948858145091    ,"       ""16-04-2017""       ",   Inactive
        ACCT_-PW8oklpBK        ,      CUST_z-b3muRer8       ,     VIRTUAL_WALLET  ,      pound sterling ,"     ""152.76541598845006""","      ""07-03-2015""",    ACTIVE    
    ACCT_hOg5brLUux,  CUST_YQRBf5lIF5       ,     virtual_wallet    ,        MXN        ,"      ""413.274516391127""","   ""2022-01-01""       ",    Inactive       
