ID,CUSTOMER_ID,TYPE,CURRENCY,BALANCE,OPEN_DATE,STATUS
ACCT_6Ax4tzVsP-,CUST_OMgb1Ti4IY,savings,EUR,3953,9/6/2016,Active
ACCT_Cv-hTh@XuF,CUST_smVxrbpD4H,credit,USD,0,8/23/2023,Active
ACCT_4gQBRZBzSN,CUST_2WwwNletm7,credit,MXN,926,3/11/2012,Active
ACCT_0wETDcLMuw,CUST_KPEreJBMhM,checking,MXN,450,12/19/2012,Active
ACCT_@dSo3rzrCI,CUST_xx4MbERz13,credit,USD,16235,5/5/2020,Active
ACCT_mk7ss6Xvp2,CUST_xAAjT_9lyN,credit,MXN,0,3/22/2016,Active
ACCT_XNoOFad8hy,CUST_k4f@GjQBjH,wallet,USD,0,6/17/2012,Active
ACCT_uxBF5l42pE,CUST_GQoBB-d-U6,virtual_wallet,EUR,663,9/17/2021,Active
ACCT_yMibI-1-mK,CUST_PnV51ZKTMP,checking,BRL,0,11/28/2015,Active
ACCT_3uuhLsX5XY,CUST_giY0PLP6Vy,checking,EUR,4324,12/28/2025,Inactive
ACCT_TVEuXkObu9,CUST_HbvrWRl_aZ,wallet,MXN,0,11/13/2016,Active
ACCT_a3q5DL@33c,CUST_S7vYRQRZy0,wallet,EUR,138,12/17/2015,Active
ACCT_7OaZOxAlBv,CUST_fOmKNKjQjv,wallet,EUR,1155,5/2/2017,Active
ACCT_FsMxmFHKWq,CUST_3XyCqrHHjQ,wallet,EUR,394,4/28/2016,Active
ACCT_6ktM-APE3O,CUST_mNXqSs-0WB,checking,EUR,606,7/26/2016,Active
ACCT_nx0@KU2H3n,CUST_gjgx8X1CMM,credit,EUR,7629,11/12/2021,Active
ACCT_kLHRR92UO5,CUST_nNvvqhsbNQ,virtual_wallet,BRL,0,7/17/2016,Active
ACCT_O4aVRp1n3m,CUST_8GtI-lKQW7,checking,BRL,2770,3/12/2021,Active
ACCT_Z_qcTrOo5S,CUST_W5yT8fHzxt,wallet,EUR,776,11/26/2025,Blocked
ACCT_22qw0bTUqk,CUST_-Eu5bd7cnb,virtual_wallet,USD,536,12/30/2024,Blocked
ACCT_FOsL881x@B,CUST_ddTeRDKf9x,savings,USD,2956,3/27/2023,Active
ACCT_2Cv5ds4jrS,CUST_WV4HWDDKbQ,savings,MXN,7742,12/14/2019,Active
ACCT_D8UDxy5hdl,CUST_HAplKx8zrV,virtual_wallet,EUR,0,12/30/2013,Active
ACCT_6bs@bGhcH6,CUST_fJZ5_HTRLC,credit,BRL,13706,10/29/2015,Active
ACCT_ByRTNjAxbD,CUST_WiD9z@H3Tz,checking,BRL,770,3/25/2018,Blocked
ACCT_rWS4vYku1x,CUST_un9XMxeO4Z,credit,USD,388,2/22/2022,Active
ACCT_NV7n_xlV49,CUST_VFYi2LkfbR,savings,EUR,1328,11/18/2017,Active
ACCT_LYVa4Hlfpf,CUST_xNTf-1pHAJ,savings,USD,0,7/8/2017,Active
ACCT_V@znyt3gei,CUST_HYLBpNBzE5,savings,EUR,0,1/8/2023,Active
ACCT_fyLppUqZ0s,CUST_N1cYbRb2SW,savings,EUR,4554,9/29/2017,Blocked
ACCT_G_RQBinYy5,CUST_WLxpetaKkP,savings,EUR,10938,6/25/2023,Active
ACCT_R2qI6SyZtg,CUST_0cFHM21V56,savings,USD,4965,7/17/2019,Active
ACCT_e6zy@VspF7,CUST_u4bEsvR6DF,credit,EUR,0,11/11/2020,Active
ACCT_OTPXqtvGOx,CUST_gFtKVlsn-N,virtual_wallet,USD,199,6/15/2020,Active
ACCT_C4p-w9giO0,CUST_7cPeg0VrWA,checking,MXN,1899,5/3/2015,Active
ACCT__dk_R0Eomo,CUST_Rnc@62WElT,savings,MXN,3511,1/7/2017,Active
ACCT__7csOJxGXW,CUST_fkA_Ei1gMH,savings,USD,4231,1/15/2018,Active
ACCT_9XTch0RIJZ,CUST_Y5IZ2FfadU,wallet,EUR,1767,5/29/2018,Active
ACCT_mHr-F1oJHn,CUST_O1l_WoAMIF,wallet,BRL,1316,8/20/2025,Blocked
ACCT_gfnjkWWO1R,CUST_XYC5NCMpU7,credit,MXN,15741,10/16/2014,Active
ACCT_qYGq8w3KhH,CUST_gLDp9KKt4N,credit,USD,0,4/14/2019,Active
ACCT_VMAHO_Zmce,CUST_DvqYeaimfk,savings,BRL,0,11/5/2020,Blocked
ACCT_6k7rRibnZ5,CUST_Hh33Pu9wfT,credit,EUR,0,5/3/2019,Active
ACCT_E@hazrwx_4,CUST_-YpNTrQcwg,savings,USD,7876,1/28/2013,Active
ACCT_FFiHgn_7BB,CUST_jKfr96Zm8l,savings,GBP,0,5/11/2017,Active
ACCT_MlK5bN5K@Z,CUST_4pQFdBARnC,checking,BRL,1070,2/5/2014,Active
ACCT_-hVqyIGspR,CUST_KSpJwZgPNA,savings,EUR,4291,9/7/2018,Active
ACCT_Svd07-iny-,CUST_fOPkeT2VPb,credit,EUR,7834,9/16/2015,Active
ACCT_viW1Lx3gUH,CUST_qLAdx-gH7s,credit,EUR,0,5/20/2018,Active
ACCT_IpghKg8wPg,CUST_AwX8Aei1AU,wallet,MXN,1202,4/13/2017,Active
ACCT_aAzm9L0siE,CUST_gVHo1kpEqt,wallet,BRL,1272,6/8/2013,Active
ACCT_fku_SQH_Ye,CUST_3MVMXOMcWA,wallet,MXN,739,1/27/2014,Active
ACCT_EcIOoWbENu,CUST_BBK-7b71X5,savings,EUR,2773,12/27/2015,Active
ACCT_CUOj9hgKxe,CUST_L-aMDVKOzR,checking,EUR,718,8/27/2020,Active
ACCT_ATyXL7N9AR,CUST_iWO@vjqFwP,wallet,EUR,1155,11/9/2014,Active
ACCT_nYUTLZg4xg,CUST_ZrmgysZZhV,savings,MXN,3564,12/29/2012,Active
ACCT_wZgcdfdCW9,CUST_O0Rg47jkIe,savings,USD,3000,11/8/2020,Active
ACCT_UHO6CX-Vqj,CUST_4C4atyrrvf,credit,USD,239,2/16/2014,Active
ACCT_9PHzX2Yf-6,CUST_wcaAg4ZHqS,wallet,USD,455,12/21/2020,Active
ACCT_afZw5PI5Q3,CUST_dZGLCVlb0f,checking,MXN,2225,11/14/2020,Active
ACCT_jjAgYNjYqW,CUST_oxOhuf0JTZ,checking,EUR,0,11/14/2020,Active
ACCT_z4DGhBuh@c,CUST_oqbv1XcQCk,checking,BRL,0,11/20/2013,Active
ACCT_ck7f6l2m2u,CUST_YvlDSAqB4C,credit,EUR,14869,7/6/2014,Active
ACCT_Fz2IGqFI2m,CUST_ZwVOYVvcJ0,wallet,USD,0,2/25/2022,Active
ACCT_kzYmSj92x6,CUST_JDVopTzZ4v,virtual_wallet,MXN,574,12/8/2015,Active
ACCT_9Xc4wt4M@d,CUST_0O3mzxAWdT,wallet,EUR,259,11/23/2013,Active
ACCT_ZUeHd2KTJ-,CUST_iSy9WOWBjP,virtual_wallet,EUR,42,3/31/2013,Active
ACCT_ZBF9Ubkdrs,CUST_LWwFLdTm0F,savings,USD,3988,5/18/2020,Active
ACCT_Mic5CoXlYE,CUST_Nmzh0BFq7E,virtual_wallet,USD,276,12/23/2014,Active
ACCT_vgAQh7xp9D,CUST_8MwMOqxMV6,checking,EUR,907,5/23/2024,Inactive
ACCT_8qEzSMQeH5,CUST_4CIDUAQkE-,virtual_wallet,EUR,441,1/29/2025,Active
ACCT_sz99EZl7lN,CUST_EtTDqkXO3U,checking,EUR,0,5/4/2022,Active
ACCT_dpQlOpImfF,CUST_sFHx_uVLO6,virtual_wallet,USD,204,12/8/2020,Active
ACCT_OCiYJr90lX,CUST_aRUvQ1B4sL,savings,BRL,8745,2/16/2025,Active
ACCT_iEYnhnXZvI,CUST_3tDxt2dzAs,wallet,EUR,1270,6/2/2017,Active
ACCT_uyaMKZTAU@,CUST_WJ0xez38gM,virtual_wallet,GBP,117,8/30/2016,Inactive
ACCT_MC4KjB_ZsK,CUST_Dfi8x8n7AE,virtual_wallet,BRL,420,3/6/2013,Active
ACCT_g5Vp9825ye,CUST_veTnPlof9U,savings,EUR,2329,1/20/2017,Active
ACCT_Zt97gZvWFb,CUST_nE1wn3-hhj,virtual_wallet,EUR,817,2/22/2013,Active
ACCT_6Q_p9TIYwu,CUST_lbwrh@mm4l,checking,USD,0,11/3/2011,Active
ACCT_uCX5_0wkky,CUST_mEdxE80QIM,savings,USD,5561,2/1/2016,Blocked
ACCT_OHvnBAqytv,CUST_Z57bAhMXUc,credit,EUR,386,3/23/2019,Active
ACCT_HgCBn_x2jD,CUST_Qiqr9-8JBe,virtual_wallet,GBP,240,6/2/2019,Inactive
ACCT_g9slrj5ffj,CUST_l025s4gq0F,wallet,USD,0,9/14/2015,Active
ACCT_@d7tHpvBf4,CUST_n7x3dPjtMg,checking,EUR,1621,12/23/2018,Active
ACCT_BSH9XGxIlc,CUST_dBkxv7nQmW,credit,USD,3350,5/5/2016,Active
ACCT_nvmwjy7wxm,CUST_u_wEYXCovG,credit,EUR,6574,12/17/2024,Inactive
ACCT_9O9tPiBw0L,CUST_bl11YwS6X2,wallet,EUR,482,12/16/2017,Active
ACCT_MGfF85i1k7,CUST_77fIYOMj6E,savings,EUR,0,10/16/2021,Active
ACCT_l9thwcBYC2,CUST_G5T3dFwF6-,wallet,GBP,0,9/2/2014,Active
ACCT__ZFRFEfsYC,CUST_k7fTIZh9SS,checking,USD,48,7/24/2018,Active
ACCT_f-8NHXA9bI,CUST_@ep88t2M8s,checking,MXN,4872,3/13/2021,Active
ACCT_o41UCLM95w,CUST_e_cZG_t@vq,checking,MXN,9,7/1/2013,Active
ACCT_-26XQLO7_F,CUST_mpWkvWE8g-,savings,EUR,1984,3/30/2016,Inactive
ACCT_kRe-BI_GTG,CUST_x5cS3VZ0Z_,virtual_wallet,BRL,343,9/4/2018,Active
ACCT_xnvDGU67N_,CUST_yIaDO0frBo,checking,BRL,0,5/5/2022,Inactive
ACCT_y7rkc7uswp,CUST_yKqtwTV3QW,checking,BRL,2010,11/20/2022,Active
ACCT_wOJQlsCBVt,CUST_a3XHbGdidk,virtual_wallet,GBP,0,5/3/2020,Active
ACCT_eZhjaL_obK,CUST_AqFJXKrMCO,checking,USD,1465,7/25/2021,Active
ACCT_xcPnpisT8G,CUST_7ZH8WjBSm6,credit,MXN,11978,10/6/2018,Blocked
ACCT_Dm8xgWAgD4,CUST_OwMClzfHYg,wallet,USD,1038,6/7/2014,Active
ACCT_hOIAFNHILZ,CUST_kjtdAM9QbP,credit,EUR,0,7/25/2023,Blocked
ACCT_mQtFyRjkXD,CUST_Md32yYsNW4,virtual_wallet,EUR,0,7/15/2013,Active
ACCT_O7N7Uz2U7V,CUST_fUP5Drqeqh,savings,USD,2762,2/6/2021,Active
ACCT_RIBxtiwAEJ,CUST_P@EfeKrZAA,virtual_wallet,USD,0,5/19/2019,Active
ACCT_4wB9q8R0F4,CUST_kdKTuUzAVa,credit,EUR,0,2/1/2022,Active
ACCT_wz0U97JoKE,CUST_5jNQHzNvd@,checking,MXN,19,7/27/2018,Active
ACCT_AVgie_AsK-,CUST_PjaBlWrm0R,credit,EUR,12831,4/4/2017,Blocked
ACCT_xIIdHAcCfk,CUST_2xcduXBgcT,savings,USD,5154,8/4/2021,Active
ACCT_C9nsc1D6Aw,CUST_1@BieyVgu5,checking,USD,5074,8/23/2022,Active
ACCT_W-V-7ieCUL,CUST_PJ6RiRPoS2,checking,USD,0,5/4/2020,Active
ACCT_zYYs7Vb8Cg,CUST_0oaqvoEpqt,checking,BRL,906,3/12/2017,Active
ACCT_lOgTkg6jAi,CUST_c-wcQYLSHb,credit,EUR,1461,8/23/2016,Active
ACCT_5K6bumSjWY,CUST_jYpn5ud1s5,credit,MXN,9070,1/27/2021,Active
ACCT_KQqrvrQ@e@,CUST_XYlnzgrdA8,virtual_wallet,BRL,313,1/3/2018,Active
ACCT_zzulF91LFN,CUST_DyD-Jm8ua_,wallet,USD,412,1/21/2018,Blocked
ACCT_hMPeIkmhL0,CUST_hHWap_a23R,wallet,USD,830,11/22/2021,Active
ACCT_rHBdMaduRh,CUST_V-rSouozpE,virtual_wallet,EUR,704,9/29/2022,Active
ACCT_u8TUt0sku2,CUST_9dYeEm211h,savings,USD,30,5/21/2021,Active
ACCT_UJ9ZSbbPwI,CUST_WbbybjZaCU,credit,EUR,5118,12/21/2012,Active
ACCT_-6ZBjFyZpI,CUST_2n9rDQP_TX,checking,EUR,314,7/29/2022,Active
ACCT_dn@-yMBcps,CUST_-R6Kibrw9Q,wallet,USD,0,11/15/2019,Active
ACCT_T@z6r41QKj,CUST_0q9U2UqiHr,checking,EUR,552,7/19/2015,Active
ACCT_lvT6YnQsA9,CUST_Xi5QdrLu36,checking,EUR,1034,4/16/2012,Active
ACCT_uXoo9689Si,CUST_2s-htKZ@Yw,wallet,EUR,0,1/6/2021,Inactive
ACCT_HeAHHzCeLs,CUST_BodEvCsnfH,checking,MXN,2340,9/5/2021,Active
ACCT_ugRnM__XDj,CUST_FLxYuoleGB,credit,BRL,12132,7/1/2019,Active
ACCT_2ZqVdVUSWc,CUST_PrC4xM-Alb,checking,USD,1625,2/19/2018,Inactive
ACCT_9VBFwWTV4y,CUST_7LvN_NJ@aW,checking,USD,0,5/23/2024,Active
ACCT_iD_a32jrzd,CUST_wMFRgdWaL@,virtual_wallet,MXN,43,5/27/2014,Active
ACCT_WUNFqgJEa2,CUST_sJwf_fbHHP,checking,BRL,3008,5/30/2015,Active
ACCT_upyKcPCScA,CUST__uvpjkfMhg,credit,BRL,6663,2/14/2018,Active
ACCT_NcIS5ZD_8y,CUST_wUyxQckogE,checking,USD,1237,9/8/2017,Active
ACCT_DZLy--OYLm,CUST_XemOq@H-LZ,checking,GBP,1418,3/2/2015,Active
ACCT_U6Luy6SX9_,CUST_4oXjOsmWjw,credit,USD,15771,9/3/2014,Active
ACCT_6VUt81I2oR,CUST_KK89KG9GV5,credit,EUR,4943,10/30/2023,Active
ACCT_17FKNDZA6X,CUST_1Ei_FUfmwN,wallet,USD,985,3/3/2013,Active
ACCT_zXkkGhNDhp,CUST_0X2ZBKrWdD,savings,USD,0,2/18/2022,Blocked
ACCT_IDorR@qU6M,CUST_qGW9FODYem,credit,EUR,0,9/13/2022,Active
ACCT_isWzMuL3Zp,CUST_Ub@JWT6w_U,wallet,USD,0,12/2/2016,Active
ACCT_3qb4FeHojW,CUST_hsd-t3mHK4,virtual_wallet,GBP,52,4/25/2020,Active
ACCT_UNkJ_XRhkf,CUST_eULfDxGKxq,credit,GBP,3357,6/20/2021,Inactive
ACCT_TJKkalQscu,CUST_pYsxyGNtpV,credit,USD,12149,11/1/2020,Active
ACCT_rH5@6XVwxo,CUST_wbI2YELW-v,checking,BRL,5705,2/9/2016,Active
ACCT_BXU8uHKQZG,CUST_EdAzEsId2I,checking,MXN,1172,1/4/2023,Inactive
ACCT_IlU4sndiFM,CUST_LkiNHJTlQ9,wallet,BRL,52,10/28/2018,Active
ACCT_fuvFpkSDxx,CUST_iTfhOFtn_4,credit,EUR,0,5/26/2019,Active
ACCT_Hb0JUtD5Lh,CUST_m9TjZu3eVc,savings,EUR,0,10/25/2015,Active
ACCT_G5A-B0ni41,CUST_S0aoeY8E7l,virtual_wallet,USD,64,10/9/2018,Active
ACCT_h-RgAG6IT@,CUST_TYQ9FwVEAV,credit,EUR,7637,9/26/2021,Active
ACCT_XgztAD1c@I,CUST_M3z4jpf2Wy,wallet,USD,25,3/25/2015,Active
ACCT_T7dWxFA7zp,CUST_9Y790qdj3E,savings,BRL,6762,4/19/2021,Active
ACCT_lA2_KdMjZp,CUST_zZLcaJCUVW,credit,USD,1118,11/10/2019,Active
ACCT_w2G5Ng0ctt,CUST_HiCVUVi177,credit,MXN,24377,10/23/2020,Active
ACCT_ew@J9U-Uy@,CUST_@ep88t2M8s,wallet,GBP,0,12/1/2024,Inactive
ACCT_jNmVquLc2f,CUST_u8m@qyCbRP,credit,USD,7684,2/21/2023,Active
ACCT_j48WduTADB,CUST_cNhbxxbvX1,credit,MXN,11595,9/9/2012,Active
ACCT_EL0MwLFA4Q,CUST_PCy9UsLMlT,savings,BRL,0,10/4/2019,Active
ACCT_r4S9unh-Xb,CUST_z79f9gx-gl,checking,MXN,0,2/13/2018,Active
ACCT_BbwG0FUzTR,CUST_I94xeaRri-,wallet,BRL,0,11/26/2015,Active
ACCT_Eaklxo_3AM,CUST_tMDROr-4mm,credit,EUR,23800,3/29/2014,Active
ACCT_3KQJF9jDZT,CUST_wX0A1-k2a0,checking,MXN,2206,2/27/2017,Active
ACCT_8ZqyY8ZQS@,CUST_hf9L9zATjw,credit,MXN,0,1/12/2014,Active
ACCT_@J9tf1RYAG,CUST_NzgxF4EIjF,checking,GBP,0,4/3/2015,Active
ACCT_VmJI39n7m0,CUST_3kys1vMZls,virtual_wallet,EUR,305,5/15/2016,Active
ACCT_DU3rQVhPzy,CUST_X5lw-Vcln@,wallet,USD,57,4/28/2025,Inactive
ACCT_-Ay9MBxgMJ,CUST__Yguw5i4PJ,checking,EUR,0,2/17/2024,Inactive
ACCT_QF@BRqdZti,CUST_69WggJ-Ts3,credit,BRL,19444,11/3/2024,Blocked
ACCT_nS-eY6yQQH,CUST_ePMwbJNlFK,wallet,EUR,173,8/5/2018,Active
ACCT_udSTpQy44_,CUST_NZKcNyFV72,checking,USD,1858,6/6/2023,Inactive
ACCT_yx7GGD8FXr,CUST_jSaTCEN6KL,savings,BRL,8022,4/27/2021,Active
ACCT_9M-M1k3g_G,CUST_UL1eJ@6h@I,savings,EUR,8407,8/3/2018,Active
ACCT_ZRsx63hJyL,CUST_NjLhfA-HfQ,virtual_wallet,EUR,214,6/1/2018,Active
ACCT_C6B@zmaRT0,CUST_t4tC_f4Gz9,savings,MXN,7891,6/12/2016,Active
ACCT_ixuE8E1YtX,CUST_WJ41StSSgL,checking,BRL,103,6/19/2021,Active
ACCT_s-T_K7nYG2,CUST_cgIOn8kWQ0,checking,USD,4223,6/12/2018,Inactive
ACCT_du@IuxukLy,CUST_0fTdbwf@Iy,virtual_wallet,MXN,0,9/25/2016,Active
ACCT_tvOH2OcLBv,CUST_SgSeMHSFBj,checking,BRL,0,2/24/2024,Active
ACCT_rArXu2l8SH,CUST_U8wtyTXnX@,credit,EUR,584,1/6/2022,Active
ACCT_06psujLVHL,CUST_NDUkN1dOhh,wallet,EUR,42,4/10/2016,Active
ACCT_iZaNjgQZdX,CUST_bB7gNLk8D0,credit,EUR,10388,12/13/2014,Active
ACCT_B9cPsgRdqQ,CUST_VQzZfh-1DL,checking,USD,1785,9/2/2013,Active
ACCT_XHbB6meegl,CUST_QWX-XXyahY,checking,EUR,1062,3/8/2021,Active
ACCT_XnkYYF0GXh,CUST_67RPuE4e0v,wallet,MXN,201,9/21/2020,Blocked
ACCT_j5yxs4CiL5,CUST_MSGsi5vVHO,savings,MXN,0,4/10/2021,Active
ACCT_jBpTKJj@a1,CUST_6-UbYnqC_1,wallet,EUR,587,9/14/2017,Active
ACCT_9jy7IvvQV3,CUST_XmkL_BzI9K,checking,USD,1120,9/12/2021,Active
ACCT_0WEoqjcQ3b,CUST_Kd1jY5Zc1m,virtual_wallet,EUR,322,5/7/2015,Active
ACCT_0Jn1fhsENg,CUST_Tl6guwjdgO,virtual_wallet,GBP,0,11/1/2018,Active
ACCT_wfRUVxq2Nl,CUST__gq_h3FjjJ,savings,EUR,0,6/21/2025,Active
ACCT_gulGQSf8NT,CUST_wdxBW5UBEx,credit,GBP,14085,4/3/2019,Active
ACCT_EPumK0v1yf,CUST_JEajxVigNR,wallet,MXN,427,4/18/2018,Inactive
ACCT_C5x-rCicsW,CUST_XwnzWCLHfN,checking,EUR,2541,5/26/2021,Inactive
ACCT_@FWXmEVd0w,CUST_PKFPPUW8@8,checking,EUR,0,8/19/2024,Active
ACCT_CZ8iQlcOTg,CUST_jaBNHzdUES,wallet,BRL,555,11/14/2015,Active
ACCT_@lxMt9Psw7,CUST_q5XtBIT5O-,credit,USD,7815,1/19/2013,Active
ACCT_NcW5hLxNQn,CUST_290NuG59SK,virtual_wallet,EUR,404,10/28/2014,Active
ACCT_zY@YXuTLf_,CUST_cdsMVQ@5sz,savings,MXN,2605,4/14/2019,Active
ACCT_T@AOLsAP-Q,CUST_I-xgCNConB,virtual_wallet,MXN,817,5/15/2024,Blocked
ACCT_HnBsZTNATh,CUST_yzL0gRvGXw,checking,USD,1414,8/20/2023,Inactive
ACCT_foSJ7DJqFC,CUST_0a9L@NCVHf,virtual_wallet,USD,0,2/25/2016,Active
ACCT_Dwiom-dbx4,CUST_kvo6bajZ-x,checking,USD,3884,3/4/2019,Active
ACCT_zcb__kbe5r,CUST_1990rDR3an,savings,USD,0,10/10/2015,Active
ACCT_q1JsYmnBg5,CUST_EpfQ1ubp9H,wallet,MXN,883,10/24/2014,Active
ACCT_ssHDWIbO24,CUST_ld9F1AeOdj,savings,MXN,2363,3/4/2016,Active
ACCT_VSsvHsq@RP,CUST_joD92amtYd,virtual_wallet,USD,0,7/10/2016,Inactive
ACCT_1MFs8Td962,CUST_09Tpw@1bcL,savings,USD,6756,11/5/2025,Blocked
ACCT_Ieb12jLLS_,CUST_JufQtNBSwc,checking,BRL,1414,8/29/2014,Active
ACCT_-kJDuOgrzL,CUST_tbx3VXWR9J,checking,GBP,900,8/13/2016,Active
ACCT_Ug3wMjj9@@,CUST_SOgY3Nh_Yw,savings,MXN,6993,1/18/2014,Active
ACCT_YEkrp@C2lA,CUST_0CLNVJWb5V,wallet,USD,715,3/15/2016,Inactive
ACCT_yR9fZyLt@s,CUST_OFna-Zkbis,savings,EUR,5013,12/14/2021,Active
ACCT_NTA64i0Z15,CUST_LsGbSbRkTS,wallet,EUR,1190,1/29/2017,Active
ACCT_wFNOQ_pv8u,CUST_kotfHfK0Cq,credit,USD,6240,11/16/2017,Active
ACCT_srNJx@a0Bj,CUST_hwFPJCXOUP,credit,USD,1870,12/28/2015,Active
ACCT_AhEDKlGIwn,CUST_l-hzIoePYt,savings,BRL,3378,4/4/2017,Active
ACCT_DKm1jRenog,CUST_8kG@YpCPnV,credit,USD,2992,6/18/2019,Active
ACCT_Tm8JgMxEHQ,CUST_s7M8dZhd9I,wallet,USD,0,7/21/2016,Active
ACCT_X0G3tAamWl,CUST_U8wtyTXnX@,credit,EUR,0,9/9/2020,Active
ACCT_Av6AYw6w7S,CUST_mRfixV5TFu,virtual_wallet,USD,0,4/17/2014,Active
ACCT_u9giBnexyQ,CUST_i0Ocqpz1cf,checking,BRL,876,10/4/2016,Inactive
ACCT_jvR6Dkf6iK,CUST_-uO8ZRQfvw,virtual_wallet,MXN,0,2/23/2017,Active
ACCT_tG-0wNkuA5,CUST_yvlgtdZbBC,checking,GBP,1916,2/13/2018,Active
ACCT_3xmNE2BycN,CUST_zMg09E1RmH,wallet,MXN,0,3/7/2016,Active
ACCT_nn9fduIjH0,CUST_XB14UODRJ0,wallet,EUR,440,7/17/2022,Active
ACCT_QjWhgXv1IP,CUST_sqbvC0r25D,credit,USD,1001,10/25/2024,Inactive
ACCT_bIW2maIr5z,CUST_aQS6fhGXsu,credit,BRL,13932,2/4/2020,Active
ACCT_VKyhB53Sho,CUST_ED6SKXGuiu,wallet,USD,473,10/22/2019,Active
ACCT_sy_kknqnHW,CUST_3fz-ku77k-,savings,EUR,2988,12/1/2016,Inactive
ACCT_bLgMpMNzHL,CUST_nt2db-qBzN,credit,GBP,6809,8/30/2021,Inactive
ACCT_q_OFRJl5ax,CUST_6T8qbPFVTY,credit,MXN,3061,8/15/2020,Blocked
ACCT_QoFh8NvIYO,CUST_TX@@h72E3M,virtual_wallet,BRL,95,12/17/2013,Active
ACCT_BrBNOhlTS4,CUST_hzkULBJFin,credit,GBP,12971,9/3/2014,Active
ACCT_qIhbt@FDYN,CUST_vtqi7aaZJc,virtual_wallet,EUR,177,9/18/2016,Active
ACCT_45OuiU08Ou,CUST_qEXCENeUtb,virtual_wallet,GBP,673,1/27/2021,Active
ACCT_maq6EDknTu,CUST_my8gCOcVcD,virtual_wallet,EUR,72,10/5/2018,Active
ACCT_UOV5h_8cor,CUST_6uYlboSX-R,checking,EUR,1204,9/3/2017,Active
ACCT_PGBylkKwcp,CUST___0iB@C@O2,wallet,USD,226,12/7/2015,Active
ACCT_GV6yQapX0N,CUST_A2wvMN-czI,wallet,BRL,389,10/18/2018,Active
ACCT_95CSjQ-AKQ,CUST_dUN0lo0ABG,credit,EUR,6024,4/11/2020,Inactive
ACCT_fZ8d_oHqZb,CUST_fdUir9nVzw,credit,EUR,269,12/23/2019,Active
ACCT_1BAWkEdPdf,CUST_xlaOzEp10m,credit,MXN,0,10/21/2021,Active
ACCT_ZlW@uduH16,CUST_7mdHOpRk_q,checking,EUR,1804,1/18/2026,Active
ACCT_KpgbGxuEE8,CUST_c72u1yRgNB,savings,EUR,7143,10/27/2017,Active
ACCT_4svZZenn@o,CUST_nJm03CERW2,credit,BRL,11395,11/12/2021,Inactive
ACCT_aqP2_J22pz,CUST_MfxDmHVwe0,checking,EUR,2244,12/2/2021,Inactive
ACCT_-FILm1gXc-,CUST_bylO1CaqNk,credit,USD,17184,11/29/2021,Active
ACCT_Cx9az2d9nR,CUST_RSXM3FeeN0,credit,BRL,1485,4/8/2020,Active
ACCT__EEONH7ED4,CUST_0sRuqXrZCi,wallet,EUR,748,8/12/2015,Active
ACCT_7joo-qgQ5W,CUST_DoXEyrSB3i,savings,EUR,13243,6/6/2018,Active
ACCT_23HL70ZFmv,CUST_p7_5N23qUr,virtual_wallet,BRL,0,3/18/2018,Inactive
ACCT_S9Mn_z0Mz3,CUST_LK-tT7iXSx,checking,USD,0,7/22/2012,Active
ACCT_FqH9NEqVaY,CUST_fmUNZmOLkC,savings,MXN,1608,2/16/2018,Active
ACCT_bI2w4_dPVP,CUST_0q1K2o-Ejg,credit,MXN,0,11/1/2025,Inactive
ACCT_N_16hnIW-I,CUST_0FOE9ksBb2,wallet,EUR,0,11/25/2024,Inactive
ACCT_zDd-k0LbUs,CUST_0DmfkrRW@I,credit,EUR,9110,11/22/2018,Active
ACCT_tLOGMZPh0j,CUST_Os8W0LZZZE,credit,EUR,7852,12/22/2017,Active
ACCT_9Biy2eFvPh,CUST_X24myhBMGa,savings,EUR,13854,4/26/2020,Active
ACCT_1pfLKQoh5J,CUST_Ch0@E1IV9a,savings,EUR,970,4/20/2019,Active
ACCT_jlp5G7qaLX,CUST_DsaKP0Z3ox,savings,EUR,0,9/23/2013,Active
ACCT_S5WOPKJhDU,CUST_COZmtEEbkj,savings,USD,1202,1/19/2018,Active
ACCT_dgDhagtLL7,CUST_4ceogu-ulm,savings,USD,1921,5/11/2021,Active
ACCT_EozntXYn3q,CUST_U2sZ1VD1Db,wallet,EUR,640,5/24/2017,Inactive
ACCT_a2Nda7fiv3,CUST_hlhg-xOh87,credit,EUR,21259,5/16/2020,Active
ACCT_sCuMnD1s_X,CUST_WV_armegk7,credit,EUR,0,12/23/2023,Inactive
ACCT_nvmBFJ9ueJ,CUST_g-sJTtQq5l,wallet,USD,357,9/25/2017,Active
ACCT_O_R1XPAOXG,CUST_B7y22@8RIv,savings,EUR,10659,2/16/2019,Active
ACCT_@S2DIIT59z,CUST_gxdvPg_w9b,savings,BRL,0,10/6/2014,Active
ACCT_gDwr9jFRA2,CUST_XAK2PLGrKV,virtual_wallet,USD,1,5/14/2016,Active
ACCT_4bd-gKbSXs,CUST_sX-vVZITS4,wallet,USD,739,11/30/2018,Active
ACCT_QrhDIF-Gc1,CUST_8MnWSluMQj,savings,EUR,1855,5/11/2014,Active
ACCT_CBcHypRaJP,CUST_cfKAl3amGQ,virtual_wallet,MXN,46,6/7/2017,Active
ACCT_8@lpvqKjnB,CUST_8WUHsPyQ_j,wallet,USD,2254,10/31/2019,Active
