COLUMN_QUANTITY,NAME,IV,DISCRETE_VALUES_QUANTITY
4,BALANCExTRANSACTION_COUNTRYxTRANSACTION_DAYxTRANSACTION_TYPE,4.428057537898312,4677
4,BALANCExCUSTOMER_COUNTRYxTRANSACTION_DAYxTRANSACTION_TYPE,4.428057537898296,4677
4,ACCOUNT_CURRENCYxCHANNELxCREDIT_LIMITxTRANSACTION_DAY,4.412040153838763,4403
4,ACCOUNT_CURRENCYxCUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxTRANSACTION_DAY,4.401661344997287,4427
4,ACCOUNT_CURRENCYxBALANCExCUSTOMER_COUNTRYxTRANSACTION_HOUR,4.3801009407018725,3858
4,ACCOUNT_CURRENCYxBALANCExTRANSACTION_COUNTRYxTRANSACTION_HOUR,4.380100940701862,3858
4,CUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxOPEN_DATE_MONTHxTRANSACTION_MONTH,4.344498125185047,4348
4,CHANNELxCREDIT_LIMITxOPEN_DATE_MONTHxTRANSACTION_MONTH,4.338313059013254,4317
4,ACCOUNT_CURRENCYxCREDIT_LIMITxMERCHANT_CATEGORYxTRANSACTION_HOUR,4.332379979817764,4387
4,CREDIT_LIMITxMERCHANT_CATEGORYxTRANSACTION_DAYxTRANSACTION_TYPE,4.29100476088068,4710
4,CUSTOMER_COUNTRYxGENDERxMERCHANT_CATEGORYxTRANSACTION_MONTH,4.290950738501872,4602
4,GENDERxMERCHANT_CATEGORYxTRANSACTION_COUNTRYxTRANSACTION_MONTH,4.2909507385018575,4602
4,BALANCExCHANNELxMERCHANT_CATEGORYxTRANSACTION_MONTH,4.29078950291609,3784
4,AGExGENDERxMERCHANT_CATEGORYxTRANSACTION_DAY,4.264891920022027,4188
4,AGExCUSTOMER_LIFETIME_VALUExTRANSACTION_HOURxTRANSACTION_MONTH,4.262277398007296,3991
4,ACCOUNT_CURRENCYxTRANSACTION_COUNTRYxTRANSACTION_MONTHxTRANSACTION_TYPE,4.232597136707773,3725
4,ACCOUNT_CURRENCYxCUSTOMER_COUNTRYxTRANSACTION_MONTHxTRANSACTION_TYPE,4.23259713670777,3725
4,AGExCUSTOMER_COUNTRYxTRANSACTION_MONTHxTRANSACTION_TYPE,4.177675848390834,4384
4,AGExTRANSACTION_COUNTRYxTRANSACTION_MONTHxTRANSACTION_TYPE,4.177675848390806,4384
4,AGExGENDERxTRANSACTION_COUNTRYxTRANSACTION_HOUR,4.1272589131123,4206
4,AGExCUSTOMER_COUNTRYxGENDERxTRANSACTION_HOUR,4.127258913112296,4206
4,CHANNELxCUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExTRANSACTION_MONTH,4.106072893404507,4056
4,CHANNELxCUSTOMER_LIFETIME_VALUExTRANSACTION_COUNTRYxTRANSACTION_MONTH,4.106072893404505,4056
4,BALANCExCHANNELxMERCHANT_CATEGORYxOPEN_DATE_MONTH,4.085238416288095,3781
4,ACCOUNT_CURRENCYxCUSTOMER_COUNTRYxGENDERxTRANSACTION_HOUR,4.047066466990244,3607
4,ACCOUNT_CURRENCYxGENDERxTRANSACTION_COUNTRYxTRANSACTION_HOUR,4.047066466990234,3607
4,CUSTOMER_COUNTRYxGENDERxMERCHANT_CATEGORYxOPEN_DATE_MONTH,4.04560978209798,4504
4,GENDERxMERCHANT_CATEGORYxOPEN_DATE_MONTHxTRANSACTION_COUNTRY,4.0456097820979675,4504
4,BALANCExCUSTOMER_COUNTRYxGENDERxTRANSACTION_DAY,4.037238141336916,3771
4,BALANCExGENDERxTRANSACTION_COUNTRYxTRANSACTION_DAY,4.037238141336914,3771
4,CHANNELxCREDIT_LIMITxMERCHANT_CATEGORYxTRANSACTION_MONTH,4.033813855091587,3954
4,ACCOUNT_CURRENCYxAGExCUSTOMER_COUNTRYxTRANSACTION_MONTH,4.031240667394168,3487
4,ACCOUNT_CURRENCYxAGExTRANSACTION_COUNTRYxTRANSACTION_MONTH,4.031240667394165,3487
4,AGExCUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTHxTRANSACTION_HOUR,4.008480868883422,3930
4,AGExTRANSACTION_DAYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,4.000083829109147,4166
4,ACCOUNT_CURRENCYxCUSTOMER_LIFETIME_VALUExTRANSACTION_HOURxTRANSACTION_MONTH,3.9973640430893247,3935
4,AGExBALANCExCHANNELxTRANSACTION_HOUR,3.9702072747327115,3500
4,CHANNELxCUSTOMER_COUNTRYxTRANSACTION_DAYxTRANSACTION_USD_AMOUNT,3.950043456872093,4351
4,CHANNELxTRANSACTION_COUNTRYxTRANSACTION_DAYxTRANSACTION_USD_AMOUNT,3.950043456872091,4351
4,ACCOUNT_CURRENCYxGENDERxTRANSACTION_DAYxTRANSACTION_MONTH,3.932298873540064,4288
4,CUSTOMER_COUNTRYxTRANSACTION_HOURxTRANSACTION_MONTHxTRANSACTION_USD_AMOUNT,3.928724320666045,4575
4,TRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_MONTHxTRANSACTION_USD_AMOUNT,3.9287243206660354,4575
4,ACCOUNT_CURRENCYxCUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExTRANSACTION_HOUR,3.911180975402449,3519
4,ACCOUNT_CURRENCYxCUSTOMER_LIFETIME_VALUExTRANSACTION_COUNTRYxTRANSACTION_HOUR,3.911180975402449,3519
4,ACCOUNT_CURRENCYxGENDERxOPEN_DATE_MONTHxTRANSACTION_DAY,3.9040292993494217,4347
4,CHANNELxCREDIT_LIMITxMERCHANT_CATEGORYxOPEN_DATE_MONTH,3.897480017943161,3962
4,CUSTOMER_COUNTRYxOPEN_DATE_MONTHxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,3.87666803798927,4572
4,OPEN_DATE_MONTHxTRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,3.876668037989252,4572
4,CHANNELxCUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTH,3.8741057261387346,3980
4,CHANNELxCUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTHxTRANSACTION_COUNTRY,3.874105726138726,3980
4,CUSTOMER_LIFETIME_VALUExTRANSACTION_DAYxTRANSACTION_MONTHxTRANSACTION_TYPE,3.8618437443699736,4239
4,AGExCUSTOMER_COUNTRYxMERCHANT_CATEGORYxTRANSACTION_TYPE,3.833589074799208,4045
4,AGExMERCHANT_CATEGORYxTRANSACTION_COUNTRYxTRANSACTION_TYPE,3.833589074799208,4045
4,ACCOUNT_CURRENCYxCUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTHxTRANSACTION_HOUR,3.825664155876499,3899
4,AGExCUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxTRANSACTION_HOUR,3.8231806706098777,3630
4,CUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTHxTRANSACTION_DAYxTRANSACTION_TYPE,3.813799542699715,4304
4,BALANCExGENDERxTRANSACTION_DAYxTRANSACTION_MONTH,3.80803635605456,3328
4,BALANCExCREDIT_LIMITxTRANSACTION_COUNTRYxTRANSACTION_DAY,3.803539845489392,3568
4,BALANCExCREDIT_LIMITxCUSTOMER_COUNTRYxTRANSACTION_DAY,3.803539845489389,3568
4,AGExCHANNELxCREDIT_LIMITxTRANSACTION_HOUR,3.79983094420016,3640
4,ACCOUNT_CURRENCYxBALANCExCHANNELxTRANSACTION_HOUR,3.795249611294342,3438
4,OPEN_DATE_MONTHxTRANSACTION_DAYxTRANSACTION_MONTHxTRANSACTION_USD_AMOUNT,3.79336908213236,4651
4,AGExGENDERxTRANSACTION_HOURxTRANSACTION_MONTH,3.7908081486860845,3699
4,BALANCExTRANSACTION_DAYxTRANSACTION_MONTHxTRANSACTION_TYPE,3.7815690539006344,3946
4,ACCOUNT_CURRENCYxCUSTOMER_COUNTRYxMERCHANT_CATEGORYxTRANSACTION_TYPE,3.7711641951805146,3408
4,ACCOUNT_CURRENCYxMERCHANT_CATEGORYxTRANSACTION_COUNTRYxTRANSACTION_TYPE,3.771164195180514,3408
4,BALANCExCREDIT_LIMITxTRANSACTION_DAYxTRANSACTION_MONTH,3.7515559335760598,3227
4,AGExCHANNELxCUSTOMER_LIFETIME_VALUExTRANSACTION_DAY,3.7412674826288215,3627
4,GENDERxTRANSACTION_DAYxTRANSACTION_MONTHxTRANSACTION_TYPE,3.7319428868367215,4332
4,ACCOUNT_CURRENCYxAGExTRANSACTION_DAYxTRANSACTION_TYPE,3.7262931571200886,3903
4,GENDERxTRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_TYPE,3.703902447476281,4234
4,CUSTOMER_COUNTRYxGENDERxTRANSACTION_HOURxTRANSACTION_TYPE,3.703902447476276,4234
4,ACCOUNT_CURRENCYxGENDERxMERCHANT_CATEGORYxTRANSACTION_DAY,3.699432488254455,3996
4,CHANNELxCUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxTRANSACTION_COUNTRY,3.693228975011042,3720
4,CHANNELxCUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORY,3.6932289750110407,3720
4,CREDIT_LIMITxCUSTOMER_LIFETIME_VALUExTRANSACTION_COUNTRYxTRANSACTION_DAY,3.6868444057600613,3752
4,CREDIT_LIMITxCUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExTRANSACTION_DAY,3.686844405760051,3752
4,GENDERxOPEN_DATE_MONTHxTRANSACTION_DAYxTRANSACTION_TYPE,3.6826535011871293,4373
4,BALANCExOPEN_DATE_MONTHxTRANSACTION_DAYxTRANSACTION_TYPE,3.6813185837131703,3995
4,CUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExTRANSACTION_HOURxTRANSACTION_TYPE,3.674731567010923,4049
4,CUSTOMER_LIFETIME_VALUExTRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_TYPE,3.6747315670109204,4049
4,CHANNELxCUSTOMER_COUNTRYxGENDERxTRANSACTION_MONTH,3.657900023242147,3817
4,CHANNELxGENDERxTRANSACTION_COUNTRYxTRANSACTION_MONTH,3.657900023242138,3817
4,CREDIT_LIMITxCUSTOMER_COUNTRYxGENDERxTRANSACTION_DAY,3.6556905601452456,3816
4,CREDIT_LIMITxGENDERxTRANSACTION_COUNTRYxTRANSACTION_DAY,3.6556905601452434,3816
4,BALANCExGENDERxOPEN_DATE_MONTHxTRANSACTION_DAY,3.653939651391162,3363
4,CUSTOMER_COUNTRYxMERCHANT_CATEGORYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,3.641427329964538,4206
4,MERCHANT_CATEGORYxTRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,3.6414273299645354,4206
3,AGExTRANSACTION_DAYxTRANSACTION_HOUR,3.628954332706511,3909
4,CREDIT_LIMITxTRANSACTION_HOURxTRANSACTION_MONTHxTRANSACTION_TYPE,3.6289404755574957,4064
4,MERCHANT_CATEGORYxTRANSACTION_DAYxTRANSACTION_MONTHxTRANSACTION_USD_AMOUNT,3.613567930641446,4286
4,AGExGENDERxOPEN_DATE_MONTHxTRANSACTION_HOUR,3.6104577953965364,3650
4,ACCOUNT_CURRENCYxAGExMERCHANT_CATEGORYxTRANSACTION_COUNTRY,3.600033345648206,3180
4,ACCOUNT_CURRENCYxAGExCUSTOMER_COUNTRYxMERCHANT_CATEGORY,3.6000333456482,3180
4,MERCHANT_CATEGORYxOPEN_DATE_MONTHxTRANSACTION_DAYxTRANSACTION_USD_AMOUNT,3.591326213968916,4353
4,ACCOUNT_CURRENCYxCUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxTRANSACTION_HOUR,3.588483893135951,3582
4,ACCOUNT_CURRENCYxCHANNELxCREDIT_LIMITxTRANSACTION_HOUR,3.5874200548298902,3572
4,CHANNELxCUSTOMER_COUNTRYxTRANSACTION_COUNTRYxTRANSACTION_DAY,3.5775430722157715,4097
3,CHANNELxTRANSACTION_COUNTRYxTRANSACTION_DAY,3.5775430722157684,4097
3,CHANNELxCUSTOMER_COUNTRYxTRANSACTION_DAY,3.5775430722157644,4097
4,GENDERxMERCHANT_CATEGORYxTRANSACTION_DAYxTRANSACTION_TYPE,3.5673744430751717,4060
4,CUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxTRANSACTION_DAYxTRANSACTION_TYPE,3.558053236673142,3931
4,CHANNELxCREDIT_LIMITxTRANSACTION_DAYxTRANSACTION_TYPE,3.547485868295465,3844
3,CUSTOMER_COUNTRYxTRANSACTION_HOURxTRANSACTION_MONTH,3.5447986791128145,4315
3,TRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_MONTH,3.5447986791128097,4315
4,CUSTOMER_COUNTRYxTRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_MONTH,3.5447986791128083,4315
4,ACCOUNT_CURRENCYxCHANNELxCUSTOMER_LIFETIME_VALUExTRANSACTION_DAY,3.5420276334639103,3588
4,ACCOUNT_CURRENCYxAGExOPEN_DATE_MONTHxTRANSACTION_MONTH,3.5419309999076147,3641
4,BALANCExTRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_TYPE,3.5230071757979657,3777
4,BALANCExCUSTOMER_COUNTRYxTRANSACTION_HOURxTRANSACTION_TYPE,3.523007175797965,3777
4,AGExGENDERxMERCHANT_CATEGORYxTRANSACTION_HOUR,3.518143617353474,3403
4,BALANCExCREDIT_LIMITxOPEN_DATE_MONTHxTRANSACTION_DAY,3.50621420395698,3227
3,CUSTOMER_COUNTRYxOPEN_DATE_MONTHxTRANSACTION_HOUR,3.5044852527774397,4317
4,CUSTOMER_COUNTRYxOPEN_DATE_MONTHxTRANSACTION_COUNTRYxTRANSACTION_HOUR,3.504485252777437,4317
3,OPEN_DATE_MONTHxTRANSACTION_COUNTRYxTRANSACTION_HOUR,3.5044852527774326,4317
4,BALANCExMERCHANT_CATEGORYxTRANSACTION_DAYxTRANSACTION_TYPE,3.502416188060572,3676
4,AGExOPEN_DATE_MONTHxTRANSACTION_MONTHxTRANSACTION_TYPE,3.5011136815324937,3755
4,CREDIT_LIMITxOPEN_DATE_MONTHxTRANSACTION_HOURxTRANSACTION_TYPE,3.4948213910897215,4047
4,CHANNELxCUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTHxTRANSACTION_MONTH,3.494047570802388,3474
4,AGExCHANNELxGENDERxTRANSACTION_DAY,3.462410791859895,3429
4,BALANCExTRANSACTION_DAYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,3.4609822149723626,3168
4,BALANCExGENDERxMERCHANT_CATEGORYxTRANSACTION_DAY,3.455683265475198,3114
4,ACCOUNT_CURRENCYxAGExMERCHANT_CATEGORYxTRANSACTION_MONTH,3.4282775907498952,3409
4,AGExBALANCExCUSTOMER_COUNTRYxTRANSACTION_MONTH,3.425608973535429,3051
4,AGExBALANCExTRANSACTION_COUNTRYxTRANSACTION_MONTH,3.4256089735354127,3051
3,OPEN_DATE_MONTHxTRANSACTION_DAYxTRANSACTION_MONTH,3.412778718253192,4391
4,AGExMERCHANT_CATEGORYxTRANSACTION_MONTHxTRANSACTION_TYPE,3.392827201883894,3501
4,BALANCExCUSTOMER_COUNTRYxGENDERxTRANSACTION_HOUR,3.379312464042711,3148
4,BALANCExGENDERxTRANSACTION_COUNTRYxTRANSACTION_HOUR,3.3793124640427097,3148
4,GENDERxMERCHANT_CATEGORYxOPEN_DATE_MONTHxTRANSACTION_MONTH,3.3703070576776497,3803
4,ACCOUNT_CURRENCYxTRANSACTION_DAYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,3.36668885653631,3962
4,CREDIT_LIMITxCUSTOMER_LIFETIME_VALUExTRANSACTION_DAYxTRANSACTION_MONTH,3.3468782848863845,3213
4,BALANCExCREDIT_LIMITxMERCHANT_CATEGORYxTRANSACTION_DAY,3.3457747251482712,2983
4,CHANNELxCUSTOMER_COUNTRYxGENDERxOPEN_DATE_MONTH,3.3356738043129077,3706
4,CHANNELxGENDERxOPEN_DATE_MONTHxTRANSACTION_COUNTRY,3.3356738043129006,3706
4,BALANCExGENDERxTRANSACTION_HOURxTRANSACTION_MONTH,3.304791488052601,2791
4,CHANNELxGENDERxMERCHANT_CATEGORYxTRANSACTION_COUNTRY,3.2908751971943326,3477
4,CHANNELxCUSTOMER_COUNTRYxGENDERxMERCHANT_CATEGORY,3.290875197194322,3477
4,CREDIT_LIMITxGENDERxTRANSACTION_DAYxTRANSACTION_MONTH,3.2895958253477806,3248
4,ACCOUNT_CURRENCYxAGExMERCHANT_CATEGORYxOPEN_DATE_MONTH,3.2738266234791737,3357
4,CREDIT_LIMITxMERCHANT_CATEGORYxTRANSACTION_HOURxTRANSACTION_TYPE,3.2709681498893417,3711
4,BALANCExCREDIT_LIMITxTRANSACTION_HOURxTRANSACTION_MONTH,3.27002256681191,2711
4,CUSTOMER_COUNTRYxMERCHANT_CATEGORYxTRANSACTION_COUNTRYxTRANSACTION_HOUR,3.2664873812921837,3952
3,CUSTOMER_COUNTRYxMERCHANT_CATEGORYxTRANSACTION_HOUR,3.2664873812921833,3952
3,MERCHANT_CATEGORYxTRANSACTION_COUNTRYxTRANSACTION_HOUR,3.2664873812921797,3952
4,CHANNELxCUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxTRANSACTION_MONTH,3.2484898823955093,3179
4,BALANCExCREDIT_LIMITxCUSTOMER_COUNTRYxTRANSACTION_HOUR,3.243484106492629,2992
4,BALANCExCREDIT_LIMITxTRANSACTION_COUNTRYxTRANSACTION_HOUR,3.2434841064926205,2992
3,MERCHANT_CATEGORYxTRANSACTION_DAYxTRANSACTION_MONTH,3.231982506591451,4026
4,CHANNELxTRANSACTION_DAYxTRANSACTION_MONTHxTRANSACTION_USD_AMOUNT,3.217344488687104,3564
3,MERCHANT_CATEGORYxOPEN_DATE_MONTHxTRANSACTION_DAY,3.205684397557778,4092
4,AGExMERCHANT_CATEGORYxOPEN_DATE_MONTHxTRANSACTION_TYPE,3.1712800741441285,3434
4,ACCOUNT_CURRENCYxGENDERxTRANSACTION_HOURxTRANSACTION_MONTH,3.1562794258109874,3461
4,AGExCREDIT_LIMITxTRANSACTION_COUNTRYxTRANSACTION_MONTH,3.1432752100388393,3098
4,AGExCREDIT_LIMITxCUSTOMER_COUNTRYxTRANSACTION_MONTH,3.1432752100388375,3098
4,AGExBALANCExOPEN_DATE_MONTHxTRANSACTION_MONTH,3.1429233967882126,2737
4,CREDIT_LIMITxGENDERxOPEN_DATE_MONTHxTRANSACTION_DAY,3.1403789544812954,3266
4,TRANSACTION_DAYxTRANSACTION_HOURxTRANSACTION_TYPExTRANSACTION_USD_AMOUNT,3.131161570248932,3977
4,CREDIT_LIMITxCUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTHxTRANSACTION_DAY,3.1298914776633113,3224
4,BALANCExTRANSACTION_HOURxTRANSACTION_MONTHxTRANSACTION_TYPE,3.1262732297023956,3211
4,CHANNELxCUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxOPEN_DATE_MONTH,3.120956518809146,3205
3,BALANCExTRANSACTION_DAYxTRANSACTION_HOUR,3.1147098449856814,2927
4,CHANNELxOPEN_DATE_MONTHxTRANSACTION_DAYxTRANSACTION_USD_AMOUNT,3.1123499955321283,3616
4,CHANNELxCUSTOMER_COUNTRYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,3.1015482313240863,3469
4,CHANNELxTRANSACTION_COUNTRYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,3.101548231324085,3469
4,ACCOUNT_CURRENCYxCHANNELxGENDERxTRANSACTION_DAY,3.096025660688823,3293
4,ACCOUNT_CURRENCYxGENDERxOPEN_DATE_MONTHxTRANSACTION_HOUR,3.091062994469023,3446
4,AGExCHANNELxCUSTOMER_LIFETIME_VALUExTRANSACTION_HOUR,3.090475462555845,2962
4,GENDERxTRANSACTION_HOURxTRANSACTION_MONTHxTRANSACTION_TYPE,3.0865836095384807,3516
4,AGExBALANCExMERCHANT_CATEGORYxTRANSACTION_MONTH,3.0811232733951504,2576
4,BALANCExCUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExTRANSACTION_DAY,3.072282613435299,3032
4,BALANCExCUSTOMER_LIFETIME_VALUExTRANSACTION_COUNTRYxTRANSACTION_DAY,3.072282613435298,3032
4,AGExCHANNELxCUSTOMER_COUNTRYxTRANSACTION_TYPE,3.0667692069185506,3254
4,AGExCHANNELxTRANSACTION_COUNTRYxTRANSACTION_TYPE,3.06676920691855,3254
4,AGExBALANCExMERCHANT_CATEGORYxTRANSACTION_COUNTRY,3.0536327227062814,2798
4,AGExBALANCExCUSTOMER_COUNTRYxMERCHANT_CATEGORY,3.0536327227062805,2798
4,BALANCExGENDERxOPEN_DATE_MONTHxTRANSACTION_HOUR,3.0513301625969356,2765
4,BALANCExCUSTOMER_LIFETIME_VALUExTRANSACTION_DAYxTRANSACTION_MONTH,3.0461455459662123,2673
4,CHANNELxGENDERxTRANSACTION_DAYxTRANSACTION_TYPE,3.046092940048342,3373
4,CUSTOMER_LIFETIME_VALUExTRANSACTION_HOURxTRANSACTION_MONTHxTRANSACTION_TYPE,3.0411163904490284,3370
4,CREDIT_LIMITxCUSTOMER_LIFETIME_VALUExTRANSACTION_COUNTRYxTRANSACTION_HOUR,3.035000811192698,3060
4,CREDIT_LIMITxCUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExTRANSACTION_HOUR,3.0350008111926923,3060
4,CREDIT_LIMITxCUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxTRANSACTION_DAY,3.0275837410676676,2991
4,ACCOUNT_CURRENCYxAGExBALANCExTRANSACTION_DAY,3.0256649197581775,2785
3,ACCOUNT_CURRENCYxTRANSACTION_DAYxTRANSACTION_HOUR,3.000897354714605,3710
4,AGExCUSTOMER_COUNTRYxOPEN_DATE_MONTHxTRANSACTION_TYPE,2.999721686080224,3601
4,AGExOPEN_DATE_MONTHxTRANSACTION_COUNTRYxTRANSACTION_TYPE,2.999721686080219,3601
4,OPEN_DATE_MONTHxTRANSACTION_HOURxTRANSACTION_MONTHxTRANSACTION_USD_AMOUNT,2.998503974698175,3713
4,ACCOUNT_CURRENCYxAGExTRANSACTION_HOURxTRANSACTION_TYPE,2.9962259555460578,3143
4,BALANCExCREDIT_LIMITxOPEN_DATE_MONTHxTRANSACTION_HOUR,2.9831208429220455,2666
4,CREDIT_LIMITxGENDERxTRANSACTION_COUNTRYxTRANSACTION_HOUR,2.9813979146501395,3099
4,CREDIT_LIMITxCUSTOMER_COUNTRYxGENDERxTRANSACTION_HOUR,2.9813979146501333,3099
4,ACCOUNT_CURRENCYxOPEN_DATE_MONTHxTRANSACTION_MONTHxTRANSACTION_TYPE,2.9776190029818097,3598
4,ACCOUNT_CURRENCYxBALANCExOPEN_DATE_MONTHxTRANSACTION_MONTH,2.976150159157996,2674
4,CREDIT_LIMITxGENDERxMERCHANT_CATEGORYxTRANSACTION_DAY,2.97552985919544,2999
4,CHANNELxGENDERxOPEN_DATE_MONTHxTRANSACTION_MONTH,2.9753300658383206,3170
4,CHANNELxMERCHANT_CATEGORYxTRANSACTION_DAYxTRANSACTION_USD_AMOUNT,2.975049917598796,3332
4,CUSTOMER_LIFETIME_VALUExGENDERxTRANSACTION_COUNTRYxTRANSACTION_DAY,2.9627757325820365,3125
4,CUSTOMER_COUNTRYxCUSTOMER_LIFETIME_VALUExGENDERxTRANSACTION_DAY,2.962775732582035,3125
4,GENDERxOPEN_DATE_MONTHxTRANSACTION_HOURxTRANSACTION_TYPE,2.9619339726071754,3503
4,ACCOUNT_CURRENCYxBALANCExMERCHANT_CATEGORYxTRANSACTION_MONTH,2.9602815857997626,2518
4,ACCOUNT_CURRENCYxGENDERxMERCHANT_CATEGORYxTRANSACTION_HOUR,2.9481006085918384,3183
4,BALANCExOPEN_DATE_MONTHxTRANSACTION_HOURxTRANSACTION_TYPE,2.947237323965665,3185
4,BALANCExGENDERxMERCHANT_CATEGORYxTRANSACTION_HOUR,2.9437690277160122,2568
4,ACCOUNT_CURRENCYxCHANNELxCUSTOMER_COUNTRYxTRANSACTION_TYPE,2.938612329246219,2740
4,ACCOUNT_CURRENCYxCHANNELxTRANSACTION_COUNTRYxTRANSACTION_TYPE,2.9386123292462116,2740
4,ACCOUNT_CURRENCYxCREDIT_LIMITxCUSTOMER_COUNTRYxTRANSACTION_MONTH,2.936661640618829,2543
4,ACCOUNT_CURRENCYxCREDIT_LIMITxTRANSACTION_COUNTRYxTRANSACTION_MONTH,2.9366616406188233,2543
4,MERCHANT_CATEGORYxTRANSACTION_HOURxTRANSACTION_MONTHxTRANSACTION_USD_AMOUNT,2.927342975477982,3431
4,CUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTHxTRANSACTION_HOURxTRANSACTION_TYPE,2.9249092368082543,3370
4,AGExCHANNELxGENDERxTRANSACTION_HOUR,2.909672684808323,2798
4,ACCOUNT_CURRENCYxCHANNELxCUSTOMER_LIFETIME_VALUExTRANSACTION_HOUR,2.901052459228544,2897
4,GENDERxMERCHANT_CATEGORYxTRANSACTION_HOURxTRANSACTION_TYPE,2.8769215903773944,3245
4,CHANNELxCUSTOMER_LIFETIME_VALUExTRANSACTION_DAYxTRANSACTION_TYPE,2.8721852964129537,3170
4,BALANCExMERCHANT_CATEGORYxTRANSACTION_HOURxTRANSACTION_TYPE,2.864978700991782,2971
4,AGExCHANNELxTRANSACTION_MONTHxTRANSACTION_TYPE,2.8544484910192915,2841
4,ACCOUNT_CURRENCYxAGExCHANNELxTRANSACTION_MONTH,2.850989251190456,2763
3,CHANNELxTRANSACTION_DAYxTRANSACTION_MONTH,2.8505223051029955,3310
4,AGExCREDIT_LIMITxCUSTOMER_COUNTRYxMERCHANT_CATEGORY,2.845109779255466,2872
4,AGExCREDIT_LIMITxMERCHANT_CATEGORYxTRANSACTION_COUNTRY,2.84510977925546,2872
4,BALANCExCREDIT_LIMITxMERCHANT_CATEGORYxTRANSACTION_HOUR,2.8439421934374183,2488
4,CREDIT_LIMITxGENDERxTRANSACTION_HOURxTRANSACTION_MONTH,2.8269503360948387,2676
4,BALANCExCHANNELxTRANSACTION_DAYxTRANSACTION_TYPE,2.826395905346914,2986
4,CHANNELxCREDIT_LIMITxTRANSACTION_HOURxTRANSACTION_TYPE,2.8207532567395814,3068
4,MERCHANT_CATEGORYxOPEN_DATE_MONTHxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,2.804558361708553,3422
4,CHANNELxGENDERxMERCHANT_CATEGORYxTRANSACTION_MONTH,2.8004263496754334,2906
4,ACCOUNT_CURRENCYxMERCHANT_CATEGORYxTRANSACTION_MONTHxTRANSACTION_TYPE,2.795098890324565,3297
4,ACCOUNT_CURRENCYxAGExCHANNELxTRANSACTION_COUNTRY,2.7943603035739435,2556
4,ACCOUNT_CURRENCYxAGExCHANNELxCUSTOMER_COUNTRY,2.7943603035739377,2556
4,CREDIT_LIMITxCUSTOMER_LIFETIME_VALUExTRANSACTION_HOURxTRANSACTION_MONTH,2.794010789683772,2618
4,ACCOUNT_CURRENCYxAGExCREDIT_LIMITxTRANSACTION_DAY,2.7928067151262357,2781
4,BALANCExCHANNELxGENDERxTRANSACTION_DAY,2.773775748554378,2534
4,CUSTOMER_LIFETIME_VALUExMERCHANT_CATEGORYxTRANSACTION_HOURxTRANSACTION_TYPE,2.7694566497031623,3101
4,CREDIT_LIMITxTRANSACTION_DAYxTRANSACTION_HOURxTRANSACTION_USD_AMOUNT,2.767628853744166,2969
4,BALANCExCUSTOMER_LIFETIME_VALUExOPEN_DATE_MONTHxTRANSACTION_DAY,2.7546717619883907,2684
